protocol_id,x,elem_id,text,segmentation,seg_type,speaker,comments,facs,github,full_text
prot-199899--069,15,i-SBh3hrQcRh1iYK8F8tZhTR,"Jag vill nog inte ägna tiden åt detta just nu, eft",u,,,,http://data.riksdagen.se/fil/6EEED529-3C60-4EA6-855C-6D4D8920470D#page=16,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1693,"Jag vill nog inte ägna tiden åt detta just nu, eftersom det är jag som är frågeställare och statsrådet som är besvarare. Vi kan ta den debatten vid ett annat tillfälle."
prot-199899--069,15,i-WH8AajPMuCSeuQcbJt87ug,Låt mig ändå säga att om statsrådet nu vill kalla,u,,,,http://data.riksdagen.se/fil/6EEED529-3C60-4EA6-855C-6D4D8920470D#page=16,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1700,Låt mig ändå säga att om statsrådet nu vill kalla mig okunnig och illvillig så faller detta omdöme också på många andra.
prot-199899--069,15,i-AJyfvpRzmYVUAqiMRZ8pJ5,Jag har haft kontakter med bl.a. Swedish Center i,u,,,,http://data.riksdagen.se/fil/6EEED529-3C60-4EA6-855C-6D4D8920470D#page=16,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1706,Jag har haft kontakter med bl.a. Swedish Center i
prot-199899--069,15,i-SyMDYkZcC1K33C8UPFsSio,Luleå. Där har man ungefär samma uppfattning om re,u,,,,http://data.riksdagen.se/fil/6EEED529-3C60-4EA6-855C-6D4D8920470D#page=16,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1711,Luleå. Där har man ungefär samma uppfattning om regeringens engagemang i detta område. Forskare i
prot-199899--069,15,i-86iqM9fTGhixKvWL3kKAT4,Umeå har också samma uppfattning. Det näringsområd,u,,,,http://data.riksdagen.se/fil/6EEED529-3C60-4EA6-855C-6D4D8920470D#page=16,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1717,Umeå har också samma uppfattning. Det näringsområdesutskott som är valt av länderna har inte alls någon politisk anknytning till Moderaterna så att det ur den synpunkten skulle kunna vara fråga om illvillighet. Utskottet har också poängterat skillnaden mellan parternas engagemang i Barents arktiska råd.
prot-199899--069,15,i-TqJSKE83zDYUxaRLV1gLNL,Alltså menar jag att vi i alla fall inte i tillräc,u,,,,http://data.riksdagen.se/fil/6EEED529-3C60-4EA6-855C-6D4D8920470D#page=16,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1726,Alltså menar jag att vi i alla fall inte i tillräcklig grad har engagerat oss här på samma sätt som i det övriga
prot-199899--069,15,i-4bGEuMndQwFbCT6KKZJJ5e,Östersjösamarbetet. Det är viktigt att det förs fr,u,,,,http://data.riksdagen.se/fil/6EEED529-3C60-4EA6-855C-6D4D8920470D#page=16,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1732,Östersjösamarbetet. Det är viktigt att det förs fram i en debatt även i denna kammare.
prot-199899--069,15,i-YHMMinGemFnq5P2gS6g2AN,Jag deltog i den regionalpolitiska debatten under,u,,,,http://data.riksdagen.se/fil/6EEED529-3C60-4EA6-855C-6D4D8920470D#page=16,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1738,"Jag deltog i den regionalpolitiska debatten under samma vecka som vi hade allmänpolitisk debatt. Jag trodde att näringsministern då skulle ta upp denna fråga, men han gick härifrån innan jag hann gå upp i talarstolen. Därför fick vi ingen debatt i frågan. Därför ställde jag en interpellation."
prot-199899--069,15,i-PFcPPeDSGdcWk2ikTpbDrQ,Jag skulle kunna fortsätta ytterligare ett tag och,u,,,,http://data.riksdagen.se/fil/6EEED529-3C60-4EA6-855C-6D4D8920470D#page=16,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1747,"Jag skulle kunna fortsätta ytterligare ett tag och ta upp just dessa bitar som betyder så mycket för en glesbygd med få företag och stor arbetslöshet. Arbetslösheten i hela Tornedalen är mycket, mycket större än i övriga Sverige. Därför är detta en viktig fråga."
prot-199899--069,15,i-PHXKjLDFr39xm5xduR2zuD,Anf. 23 Statsrådet LEIF PAGROTSKY (s):,intro,,,,http://data.riksdagen.se/fil/6EEED529-3C60-4EA6-855C-6D4D8920470D#page=16,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1754,Anf. 23 Statsrådet LEIF PAGROTSKY (s):
prot-199899--069,15,i-Fa9jrNd2aKLVAQN6geAd5Y,Fru talman! Det var en överraskning för mig. Jag t,u,,,,http://data.riksdagen.se/fil/6EEED529-3C60-4EA6-855C-6D4D8920470D#page=16,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1758,"Fru talman! Det var en överraskning för mig. Jag trodde att detta var en interpellationsdebatt. Jag har debattregler framför mig, och där står om deltagarna i debatten. Olle Lindström säger att det inte är en debatt där vi skall debattera med varandra, utan jag skall snällt svara på frågor från interpellanten, som är den som bestämmer vad det skall pratas om. Det var ursäkten för att inte svara på den enda lilla fråga jag ställde i denna debatt, som jag föredrar att kalla det."
prot-199899--069,15,i-KfnbM1EQKT83HMQ5DGyjPN,Den handlar om vad han själv avser när han säger a,u,,,,http://data.riksdagen.se/fil/6EEED529-3C60-4EA6-855C-6D4D8920470D#page=16,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1770,Den handlar om vad han själv avser när han säger att vi skall harmonisera våra skatter med Rysslands.
prot-199899--069,15,i-PswXgA1jT5kt1GTzePjhLA,"Jag tycker att det var en konstig fråga, och jag v",u,,,,http://data.riksdagen.se/fil/6EEED529-3C60-4EA6-855C-6D4D8920470D#page=16,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1776,"Jag tycker att det var en konstig fråga, och jag vill ha ett klargörande av vad han egentligen syftar på och om jag har missförstått eller inte. Han valde att ducka undan och säga att det minsann är statsrådet som skall svara och att det är han som ledamot som ställer frågor. Någon debatt skall vi inte ha."
prot-19992000--115,89,i-2N5TiQZikRZLjyRaurZ4zq,Anf. 140 JOHAN LÖNNROTH (v) replik:,intro,,,,http://data.riksdagen.se/fil/6B741971-60D6-4F0B-AF88-BE690F9B5330#page=90,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/19992000/prot-19992000--115.xml#L9723,Anf. 140 JOHAN LÖNNROTH (v) replik:
prot-19992000--115,89,i-7AnZ3ZZdhddxHZrtcA3FWF,Fru talman! Att jag står bakom denna reservation b,u,,,,http://data.riksdagen.se/fil/6B741971-60D6-4F0B-AF88-BE690F9B5330#page=90,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/19992000/prot-19992000--115.xml#L9727,Fru talman! Att jag står bakom denna reservation betyder att jag mycket väl kan tänka mig att lagstiftningen utformas på ett sådant sätt att den inte hindrar just den här omedelbara publiceringen. Jag hoppas verkligen att vi ska kunna konstruera lagen på ett sådant sätt att den inte innebär ett hinder för att komma så långt.
prot-19992000--115,89,i-UD9k8KwkNx1UNS8NRhvowL,Jag vill säga ytterligare några ord om det andra r,u,,,,http://data.riksdagen.se/fil/6B741971-60D6-4F0B-AF88-BE690F9B5330#page=90,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/19992000/prot-19992000--115.xml#L9736,"Jag vill säga ytterligare några ord om det andra resonemanget kring reservation 1. Det är ju riktigt att vi inte har haft möjligheter - vi har inte de utredningsresurserna - att göra de riktigt djupsinniga analyserna av huruvida Riksbanken verkligen har behandlat övre och undre toleransnivån på ett likvärdigt sätt när det gäller inflationsmålet. Det är ju riktigt så långt. Det är klart att det är en bedömning som vi har gjort. Och det präglar inte bara Riksbanken. Jag har ju den uppfattningen att hela den politiska debatten har genomgått en förskjutning under de senaste fem, sex eller sju åren från att betona sysselsättningsmålet till att betona inflationsmålet på ett något ensidigt sätt. Och då menar jag alltså den övre gränsen för inflationsmålet."
prot-19992000--115,89,i-TVdH4vABjFbp5yaxeBxibW,Jag är alltså så konservativ att jag i stort sett,u,,,,http://data.riksdagen.se/fil/6B741971-60D6-4F0B-AF88-BE690F9B5330#page=90,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/19992000/prot-19992000--115.xml#L9752,Jag är alltså så konservativ att jag i stort sett står bakom den politiska linje som t.ex. finns i Jan
prot-19992000--115,89,i-2dEsgSBhmcJ249PtxeQSvg,Bergqvists reservation till 1993 års riksbanksutre,u,,,,http://data.riksdagen.se/fil/6B741971-60D6-4F0B-AF88-BE690F9B5330#page=90,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/19992000/prot-19992000--115.xml#L9758,"Bergqvists reservation till 1993 års riksbanksutredning - jag hoppas att det är okej att jag för femtioelfte gången hänvisar till den. Hela det politiska spektret har, tycker jag, förskjutits åt det ensidiga inflationsbekämpandet."
prot-19992000--115,89,i-EGouTfPc91EsEzLXzEvibK,Vi är helt överens om att inflationen måste hållas,u,,,,http://data.riksdagen.se/fil/6B741971-60D6-4F0B-AF88-BE690F9B5330#page=90,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/19992000/prot-19992000--115.xml#L9766,Vi är helt överens om att inflationen måste hållas på en rimlig nivå och hållas låg men det har blivit en överbetoning i monetarismens namn. Nu är det enbart inflationen som är den stora fienden. Det talas allt mindre om det avgörande sysselsättningsmålet.
prot-19992000--115,89,i-9inSU2poVEEzLVmwSHyR7a,Anf. 141 JAN BERGQVIST (s) replik:,intro,,,,http://data.riksdagen.se/fil/6B741971-60D6-4F0B-AF88-BE690F9B5330#page=90,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/19992000/prot-19992000--115.xml#L9773,Anf. 141 JAN BERGQVIST (s) replik:
prot-19992000--115,89,i-Qu5q3sad4BHeZRxjBmJo8o,Fru talman! Johan Lönnroth har faktiskt inget bra,u,,,,http://data.riksdagen.se/fil/6B741971-60D6-4F0B-AF88-BE690F9B5330#page=90,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/19992000/prot-19992000--115.xml#L9777,Fru talman! Johan Lönnroth har faktiskt inget bra underlag för sin bedömning vad gäller det här med asymmetri. Vad vi under senare år har erfarenhet av är ju att man har legat lågt när det gäller inflationen.
prot-19992000--115,89,i-SdeHYDN9VkCftcR9D1CEwA,Men hur Riksbanken skulle agera om man låg motsvar,u,,,,http://data.riksdagen.se/fil/6B741971-60D6-4F0B-AF88-BE690F9B5330#page=90,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/19992000/prot-19992000--115.xml#L9785,"Men hur Riksbanken skulle agera om man låg motsvarande över målet har vi ingen erfarenhet av, så det är faktiskt lite svårt att göra en jämförelse. Jag tycker att finansutskottets värdering ska försöka hålla sig till grundvalen, alltså att det finns ett ordentligt underlag när sådana här bedömningar görs. Det gör att jag tycker att ett sådant underlag inte finns."
prot-19992000--115,89,i-6F3a9j55Z5mFgGCnUY2iac,Anf. 142 LENA EK (c):,intro,,,,http://data.riksdagen.se/fil/6B741971-60D6-4F0B-AF88-BE690F9B5330#page=90,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/19992000/prot-19992000--115.xml#L9794,Anf. 142 LENA EK (c):
prot-19992000--115,89,i-XcXdZJkEP1vGgbsWyLhVvd,Fru talman och ledamöter! Vi i Centerpartiet ställ,u,,,,http://data.riksdagen.se/fil/6B741971-60D6-4F0B-AF88-BE690F9B5330#page=90,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/19992000/prot-19992000--115.xml#L9798,"Fru talman och ledamöter! Vi i Centerpartiet ställer oss bakom den penningpolitik som i dag förs och vi tycker att utvärderingen av Riksbankens arbete på det sätt som nu sker i stort sett fungerar bra. Vi anser också att öppenhet är mycket viktigt, bl.a. av demokratiska skäl. Jag ska inte nu gå in på en diskussion kring den europeiska monetära unionen men där finns en av de skillnader som gör att vi har ett annat ställningstagande - vi är ju negativa till Sveriges medlemskap där."
prot-19992000--115,89,i-RjYjHsczNpyj46pu16Ftio,Öppenhet är viktigt också därför att det blir en l,u,,,,http://data.riksdagen.se/fil/6B741971-60D6-4F0B-AF88-BE690F9B5330#page=90,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/19992000/prot-19992000--115.xml#L9810,Öppenhet är viktigt också därför att det blir en lugnande inverkan på marknaden genom att förutsägbarheten blir högre. Detta för mig in på den diskussion som förts här i kammaren om reservation 3 som handlar om Riksbankens sammanträdesprotokoll.
prot-200001--091,72,i-9Jae33YnXaFWop1NsJQhSM,Vi ser tjänstesektorn som en stor framtida tillväx,u,,,,http://data.riksdagen.se/fil/283E87C5-0426-4C8C-BC58-23A1EB7B1214#page=73,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200001/prot-200001--091.xml#L7851,"Vi ser tjänstesektorn som en stor framtida tillväxtsektor. Produktion och försäljning av tjänster kommer i framtiden att få allt större utrymme i relation till varuproduktion och varuförsäljning. För att det här ska kunna ske måste den ekonomiska diskriminering som i dag drabbar tjänsteföretag minska. Diskrimineringen består i att arbete i dag generellt beskattas hårdare än kapital. Stimulanser för att påskynda utvecklingen av antalet tjänsteföretag skulle få stora effekter när det gäller antalet nya jobb. Riksdagen bör därför ge regeringen till känna att det är angeläget för företagande och för samhällsekonomin att man sänker skatten på arbete. Därför yrkar jag bifall till reservation 1, under punkt 1."
prot-200001--091,72,i-8FhnsgYAxkVN4HvL5vD5nT,I den här reservationen skriver vi tillsammans med,u,,,,http://data.riksdagen.se/fil/283E87C5-0426-4C8C-BC58-23A1EB7B1214#page=73,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200001/prot-200001--091.xml#L7866,"I den här reservationen skriver vi tillsammans med Moderaterna, Centern och Folkpartiet att nivån på beskattningen av arbete har stor betydelse för tillväxten och för hur företagssektorn utvecklas."
prot-200001--091,72,i-48vK37EZfaBZKDVrSbHa4U,Det är viktigt att vi skapar goda förutsättningar.,u,,,,http://data.riksdagen.se/fil/283E87C5-0426-4C8C-BC58-23A1EB7B1214#page=73,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200001/prot-200001--091.xml#L7873,Det är viktigt att vi skapar goda förutsättningar.
prot-200001--091,72,i-3Nfh8tEUk37zhsPJdAdRfR,En hög beskattning av arbete leder till en sämre f,u,,,,http://data.riksdagen.se/fil/283E87C5-0426-4C8C-BC58-23A1EB7B1214#page=73,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200001/prot-200001--091.xml#L7878,"En hög beskattning av arbete leder till en sämre fungerande arbetsmarknad, och med sänkt skatt på arbete skulle tillväxtkraften i ekonomin stärkas. Inte minst i förhållande till internationell konkurrens är det här viktigt. Flera branscher drabbas i dag inte bara av det höga skattetryck som vi har i Sverige utan också av de stora olikheter som råder i fråga om skattetryck mellan olika länder, som leder till konkurrensnackdelar för svenskt näringsliv."
prot-200001--091,72,i-MiJVRxHTEuL7zFrAxrfNha,I betänkandet lyfts några särskilda branscher fram,u,,,,http://data.riksdagen.se/fil/283E87C5-0426-4C8C-BC58-23A1EB7B1214#page=73,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200001/prot-200001--091.xml#L7889,I betänkandet lyfts några särskilda branscher fram som drabbas av den höga beskattningen av arbete.
prot-200001--091,72,i-KJDNf9vUpFMJYpk8zv7ZS6,"Det gäller de hushållsnära tjänsterna, som vi hörd",u,,,,http://data.riksdagen.se/fil/283E87C5-0426-4C8C-BC58-23A1EB7B1214#page=73,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200001/prot-200001--091.xml#L7895,"Det gäller de hushållsnära tjänsterna, som vi hörde i föregående inlägg och som vi flera gånger har debatterat i den här kammaren. Det gäller turistnäringen, yrkesfiskarna och åkerinäringen. Åkerinäringen har också i ett annat avseende tuffa förutsättningar i Sverige. Det hörde vi min partikamrat Kenneth Lantz tala om när betänkandet om punktskatter debatterades."
prot-200001--091,72,i-Kr2Af6WCgu9o2XSTQJm2w4,En annan grupp företag till vilka dagens skattesys,u,,,,http://data.riksdagen.se/fil/283E87C5-0426-4C8C-BC58-23A1EB7B1214#page=73,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200001/prot-200001--091.xml#L7905,"En annan grupp företag till vilka dagens skattesystem inte är anpassat är familjeföretag och andra fåmansbolag. I dag finns ett antal rent diskriminerande särregler för fåmansföretag. Reglerna är, trots att flera förändringar har gjorts sedan de infördes 1990, fortfarande ofördelaktiga jämfört med dem som gäller för andra företag. Skattereglerna för fåmansbolag är dessutom ytterligt komplicerade."
prot-200001--091,72,i-4JTXoKkMzCy9Tjg8hoYHgk,Ett särskilt problem gäller vad som ska ses som in,u,,,,http://data.riksdagen.se/fil/283E87C5-0426-4C8C-BC58-23A1EB7B1214#page=73,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200001/prot-200001--091.xml#L7916,"Ett särskilt problem gäller vad som ska ses som intäkt av kapital och vad som ska ses som inkomst av arbete, dvs. lön, av den utdelning som ägaren tar ut ur sitt företag. I dag gäller att som kapitalinkomst räknas endast ett belopp motsvarande statslåneräntan plus"
prot-200001--091,72,i-VLuRMrkGA5umwsPG8YYz3g,5 %. Resten räknas som lön och beskattas därefter.,u,,,,http://data.riksdagen.se/fil/283E87C5-0426-4C8C-BC58-23A1EB7B1214#page=73,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200001/prot-200001--091.xml#L7923,5 %. Resten räknas som lön och beskattas därefter.
prot-200001--091,72,i-UzX2JQ2q24aJJGF4EcQhmv,Innan ägaren betalar skatt på utdelningen har utde,u,,,,http://data.riksdagen.se/fil/283E87C5-0426-4C8C-BC58-23A1EB7B1214#page=73,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200001/prot-200001--091.xml#L7927,Innan ägaren betalar skatt på utdelningen har utdelningen också beskattats i företaget. Det är den s.k.
prot-200001--091,72,i-SMWZXYY7mggy2Uf69bBeKA,dubbelbeskattningen. Också denna vill kristdemokra,u,,,,http://data.riksdagen.se/fil/283E87C5-0426-4C8C-BC58-23A1EB7B1214#page=73,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200001/prot-200001--091.xml#L7933,"dubbelbeskattningen. Också denna vill kristdemokraterna avskaffa, och det har vi en reservation om."
prot-200001--091,72,i-6iTd3nPmz9rWRgLmXzChNv,Utgångspunkten måste ju vara att delägare i fåmans,u,,,,http://data.riksdagen.se/fil/283E87C5-0426-4C8C-BC58-23A1EB7B1214#page=73,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200001/prot-200001--091.xml#L7939,"Utgångspunkten måste ju vara att delägare i fåmansaktiebolag ska betraktas och behandlas lika som delägare i större bolag, och endast utdelning över ett belopp som skulle motsvara marknadsmässig lön bör beskattas som kapitalinkomst. På samma vis bör barn under 16 år som jobbar i familjeföretag kunna få skälig ersättning utan att denna ska läggas på föräldrarnas inkomst och beskattas av dem, vilket är fallet i dag. En 15-åring som jobbar i familjeföretaget får t.ex. se sin lön lagd på mammans eller pappans lön, vilket med dagens marginaleffekter ofta leder till att han eller hon drabbas av mycket högre skatt än kompisen som har fått sommarjobb i samma företag eller om lönen hade kommit från någon annan arbetsgivare."
prot-200102--118,90,i-RX6WkxDsRmAw741Ti6Mrpn,Hittills har erfarenheten varit att det har funger,u,,,,http://data.riksdagen.se/fil/24F3F1E2-8E86-4CF6-AC4B-C5EA5BED55A3#page=91,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200102/prot-200102--118.xml#L9588,Hittills har erfarenheten varit att det har fungerat relativt väl på ett område där vi har fått mycket kritik för att vi har haft så många invandrade akademiker som har läkarutbildning och som inte har fått komma i tjänst i vår sjukvård.
prot-200102--118,90,i-WNkTkNvpdjbFX9C5j44eau,Det finns alltså fler som har ansvar för att se ti,u,,,,http://data.riksdagen.se/fil/24F3F1E2-8E86-4CF6-AC4B-C5EA5BED55A3#page=91,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200102/prot-200102--118.xml#L9596,Det finns alltså fler som har ansvar för att se till att finansiera en sådan här verksamhet. Det som jag och regeringen vill göra är att se till att högskolornas utvecklingsarbete tar fart. Det måste det göra. Högskolorna måste ta ett bredare ansvar för att skapa de nätverk som behövs kring utbildningen för att den ska bli lyckosam.
prot-200102--118,90,i-4UcGw4MpjS8FXi9vCwzRy7,Anf. 118 ANA MARIA NARTI (fp):,intro,,,,http://data.riksdagen.se/fil/24F3F1E2-8E86-4CF6-AC4B-C5EA5BED55A3#page=91,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200102/prot-200102--118.xml#L9605,Anf. 118 ANA MARIA NARTI (fp):
prot-200102--118,90,i-Txk2bBW836UVZK8WS7z3Lb,"Fru talman! Tack, utbildningsministern! Jag tror a",u,,,,http://data.riksdagen.se/fil/24F3F1E2-8E86-4CF6-AC4B-C5EA5BED55A3#page=91,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200102/prot-200102--118.xml#L9609,"Fru talman! Tack, utbildningsministern! Jag tror att vi är överens om behovet av en helt annan arbetsmiljö i den akademiska världen när kulturer och erfarenheter från många delar av världen börjar blanda sig med varandra och möta varandra."
prot-200102--118,90,i-GahbU2N1qap56t7cSvHxHR,Det är inte enkelt. Jag kan berätta av egen erfare,u,,,,http://data.riksdagen.se/fil/24F3F1E2-8E86-4CF6-AC4B-C5EA5BED55A3#page=91,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200102/prot-200102--118.xml#L9617,Det är inte enkelt. Jag kan berätta av egen erfarenhet. När jag kom till Sverige - det var 1970 - så hade jag redan undervisat på högskolenivå. Jag tvingades börja om på nollnivå.
prot-200102--118,90,i-SoKNyQ1YC9ZxzCHYCLmSw4,Jag hade också en kusin i Sverige som var nästan k,u,,,,http://data.riksdagen.se/fil/24F3F1E2-8E86-4CF6-AC4B-C5EA5BED55A3#page=91,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200102/prot-200102--118.xml#L9624,"Jag hade också en kusin i Sverige som var nästan klar med sin arkitektexamen. Han fick bygga en skola i Sverige, men om han skulle ta sin sista examen i"
prot-200102--118,90,i-TzU1GwRtp45FQxeHmQMLXJ,Sverige så skulle han vara tvungen att börja i års,u,,,,http://data.riksdagen.se/fil/24F3F1E2-8E86-4CF6-AC4B-C5EA5BED55A3#page=91,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200102/prot-200102--118.xml#L9631,Sverige så skulle han vara tvungen att börja i årskurs två. Resultatet blev att han nu är en mycket känd arkitekt i Boston. Han har byggt arabiska städer i
prot-200102--118,90,i-Ud1Vn4B8Gd3jLC7E5HqH1G,Saudiarabien. Han gjorde förresten också den beröm,u,,,,http://data.riksdagen.se/fil/24F3F1E2-8E86-4CF6-AC4B-C5EA5BED55A3#page=91,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200102/prot-200102--118.xml#L9638,Saudiarabien. Han gjorde förresten också den berömda filmen om handikappade och övergivna barn i
prot-200102--118,90,i-7WrYDgKTfiv2zBNGK5GDeG,Rumänien - den film som satte i gång den stora för,u,,,,http://data.riksdagen.se/fil/24F3F1E2-8E86-4CF6-AC4B-C5EA5BED55A3#page=91,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200102/prot-200102--118.xml#L9644,Rumänien - den film som satte i gång den stora förbättringen för de här barnen. Sverige förlorade alltså en oerhört värdefull medborgare. Och jag förlorade en kusin - det är svårare att träffas när han bor i
prot-200102--118,90,i-UE4thCJ362nF3kPFbggS6J,Boston. Han är fortfarande en oerhört aktiv person,u,,,,http://data.riksdagen.se/fil/24F3F1E2-8E86-4CF6-AC4B-C5EA5BED55A3#page=91,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200102/prot-200102--118.xml#L9652,Boston. Han är fortfarande en oerhört aktiv person.
prot-200102--118,90,i-PzSjDVC3TRsVPm4xgD9eFn,"Man förlorar alltså människor, man förlorar kraft ",u,,,,http://data.riksdagen.se/fil/24F3F1E2-8E86-4CF6-AC4B-C5EA5BED55A3#page=91,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200102/prot-200102--118.xml#L9657,"Man förlorar alltså människor, man förlorar kraft och man förlorar kunskap när man inte värderar kunskap som kommer utifrån. Det finns yrkesområden som fortfarande är stängda för akademiker från andra delar av världen. För två tre år sedan mötte man jurister från andra länder på arbetsförmedlingen med repliken: Du saknar yrke."
prot-200102--118,90,i-TqJYMfKBAcoSCP96eR35ZV,Problemet är inte löst än i dag. Ekonomer från and,u,,,,http://data.riksdagen.se/fil/24F3F1E2-8E86-4CF6-AC4B-C5EA5BED55A3#page=91,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200102/prot-200102--118.xml#L9667,"Problemet är inte löst än i dag. Ekonomer från andra länder får väldigt svårt att komma in i branschen. Antagligen är branschen alldeles för glansig och prestigeartad för att man ska släppa in fattiga flyktingar. Samhällsvetare, konstnärer och mediearbetare har också enorma svårigheter att brottas med."
prot-200102--118,90,i-S1ns1xCek6kcvFcH26ua8E,Jag kan inte på något sätt tro på någonting alls i,u,,,,http://data.riksdagen.se/fil/24F3F1E2-8E86-4CF6-AC4B-C5EA5BED55A3#page=91,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200102/prot-200102--118.xml#L9676,Jag kan inte på något sätt tro på någonting alls i detta sammanhang. Jag har haft alldeles för många direkta konfrontationer med fullständig oförståelse för den arbetslösa akademiker som kommer utifrån.
prot-200102--118,90,i-5wQcY54Jvg4wDJc4bQgEuD,Jag kan t.ex. berätta om en journalist som kommer,u,,,,http://data.riksdagen.se/fil/24F3F1E2-8E86-4CF6-AC4B-C5EA5BED55A3#page=91,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200102/prot-200102--118.xml#L9683,"Jag kan t.ex. berätta om en journalist som kommer från Kina och som skriver på kinesiska, på engelska och på svenska. Hon är mycket duktig. Men hon fick inte registrera sig på arbetsförmedlingen Kultur Media, för hon passade inte in i de kvadratiska bestämmelser som man har där. Det finns många människor som har precis samma erfarenhet. När det gäller pengarna som har gått till AMS är jag alltså rädd för att de har gått i ett svart hål."
prot-200102--118,90,i-8rKypiANQSJ3BAz8DVd3r4,Det här med läkarna berör två områden: Stockholm o,u,,,,http://data.riksdagen.se/fil/24F3F1E2-8E86-4CF6-AC4B-C5EA5BED55A3#page=91,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200102/prot-200102--118.xml#L9694,Det här med läkarna berör två områden: Stockholm och ett stort område i Götaland. Där har man agerat aktivt politiskt och i samverkan med Läkarförbundet för att förbättra den modell som var bra på 70-
