protocol_id,x,elem_id,text,segmentation,seg_type,speaker,comments,facs,github,full_text_x,full_text_y
prot-1920--ak--066,51,i-ArPsBSkkVWV6mcRwhdekM2,"Ang. ändrad tera min motion, så bör han läsa den r",margin,,,,https://betalab.kb.se/prot-1920--ak--66/prot_1920__ak__66-051.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1920/prot-1920--ak--066.xml#L3912,,"Ang. ändrad tera min motion, så bör han läsa den riktigt, ty nu gick det icke lydelse av $$ bättre, än att han citerade ett citat av ett uttalande, som jag anförde 87 och 887egeav S. A. Hedin."
prot-1920--ak--066,51,i-ENeSfT44SefoZNKVMf4xVz,ringsformen. (Forts.),margin,,,,https://betalab.kb.se/prot-1920--ak--66/prot_1920__ak__66-051.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1920/prot-1920--ak--066.xml#L3919,,ringsformen. (Forts.)
prot-1920--ak--066,51,i-yT1mXnwyZmt6t9YNeN3F4,"Nu är det uppenbart, att den nya kyrkoteori, som m",u,,,,https://betalab.kb.se/prot-1920--ak--66/prot_1920__ak__66-051.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1920/prot-1920--ak--066.xml#L3923,,"Nu är det uppenbart, att den nya kyrkoteori, som man framskapat bland annat från ärkebiskopligt håll, håller också på att knäsättas av den höger, för vilken herr Forssell är en representant. Nu heter det, att kyrkan ingalunda är en statsinstitution och att hon följaktligen måste stå fri gentemot staten. Man fordrar alltså, att det förhållandet, att kyrkan skall stå fri gent emot staten, skall råda, samtidigt som kyrkans bekännelse skall av staten accenteras såsom en statsreligion, att kyrkans funktionärer skola vara statens ämbetsmän, tillsatta och avlönade av staten, att kyrkans verksamhet skall finansieras på statsväg, att kyrkan skall företrädas av statsdepartement alldeles som skolan, militärväsendet o. s. v., och att kyrkans lära skall hållas i helgd av alla medborgare med alla gällande hädelseparagrafer som påtryckningmedel. Ty, som herr Forssell vet, gäller det endast att slå vakt om statskyrkoläran, icke om frikyrkans lära. Vidare skall kyrkan genom kyrkomötet ha konstitutionell rätt att avgiva veto gent emot Konung och riksdag. Jag får säga, att när man å ena sidan framträder med anspråk, att kyrkan skall stå fri gentemot staten, men å andra sidan fordrar, att alla dessa förhållanden skola råda, då förstår jag icke, hur man kan upprätthålla anspråket på att resonera logiskt och konsekvent."
prot-1920--ak--066,51,i-6J3uPrnAHcYaaKoS3pWzux,Vad skulle då beviset vara för att kyrkan icke är ,u,,,,https://betalab.kb.se/prot-1920--ak--66/prot_1920__ak__66-051.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1920/prot-1920--ak--066.xml#L3945,,"Vad skulle då beviset vara för att kyrkan icke är en statsinstitution? Ja, från ärkebiskopens sida ha vi hört uttalas, att historiskt sett egentligen aldrig funnits någon svensk statskyrka. Den"
prot-1920--ak--066,51,i-3TJSho7QBLEJvqcsutrWL9,argumenteringen vill jag icke närmare gå in på — d,u,,,,https://betalab.kb.se/prot-1920--ak--66/prot_1920__ak__66-051.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1920/prot-1920--ak--066.xml#L3950,,"argumenteringen vill jag icke närmare gå in på — det medger icke tiden — jag vill blott erinra därom, att en svensk kyrkohistoriker,"
prot-1920--ak--066,51,i-JtokPttQdVTVdjnM3xS3ze,"professor Linderholm, underkastat hela denna teori",u,,,,https://betalab.kb.se/prot-1920--ak--66/prot_1920__ak__66-051.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1920/prot-1920--ak--066.xml#L3954,,"professor Linderholm, underkastat hela denna teori en fullständigt mördande och tillintetgörande kritik i ett par artiklar i Dagens Nyheter, och jag har sedan icke sett något försök från teologiskt håll att upprätthålla den ärkebiskopliga fiktionen."
prot-1920--ak--066,51,i-ASpfYCavLxoQaoMNFxCoA1,"Men reservanterna och särskilt den reservation, so",u,,,,https://betalab.kb.se/prot-1920--ak--66/prot_1920__ak__66-051.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1920/prot-1920--ak--066.xml#L3960,,"Men reservanterna och särskilt den reservation, som avgivits av herr Hallén, mena, att här icke finnes någon statskyrka i gammal mening, därför att medborgarna nu äro fria i sitt förhållande till kyrkan, och att rättigheterna gent emot kvrkan ökas alltjämt. Fastän antalet statsborgare, som tillhöra statskyrkan, oupphörligt skulle smälta samman — om man giver denna rätt att fritt utträda ur statskyrkan, som herr Hallén pekat på —- så skulle således i allt fall dess bekännelse vara statsreligion, dess lära hägnas med för alla gällande hädelseparagrafer, dess ämbetsmän vara statsämbetsmän, dess verksamhet finansieras på statsväg, dess angelägenheter handläggas genom ett särskilt departement, dess möte ha vetorätt gent emot Konung och riksdag! Ja, herr Forssell får ursäkta, om jag icke genomskådar det statsvetenskapliga skarpsinne, som vill försöka försvara en dylik tingens ordning. Det är fåfänga försök enligt min uppfattning att komma ur det dilemma, som måste råda, så länge vi ha en statsreligion, medan den religiösa och irreligiösa separatismen oupphörligt vinner terräng."
prot-1921--ak--060,9,i-QBUJDXvpFQSjXsJZGVef9a,Nr 60,margin,,,,https://betalab.kb.se/prot-1921--ak--60/prot_1921__ak__60-009.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1921/prot-1921--ak--060.xml#L777,,Nr 60
prot-1921--ak--060,9,i-5CR9xKMeTfZzdyHmcEG6HT,Ang. understöd åt nykterhetsnämnderna m. m.,margin,,,,https://betalab.kb.se/prot-1921--ak--60/prot_1921__ak__60-009.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1921/prot-1921--ak--060.xml#L780,,Ang. understöd åt nykterhetsnämnderna m. m.
prot-1921--ak--060,9,i-5Uq42s26nLMZH72hs6haLa,(Forts.),margin,,,,https://betalab.kb.se/prot-1921--ak--60/prot_1921__ak__60-009.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1921/prot-1921--ak--060.xml#L783,,(Forts.)
prot-1921--ak--060,9,i-6sS2S5vnbZiLR1FXfWsWeF,"10 Måndagen den"" 13 juni, f. m.",margin,,,,https://betalab.kb.se/prot-1921--ak--60/prot_1921__ak__60-009.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1921/prot-1921--ak--060.xml#L786,,"10 Måndagen den"" 13 juni, f. m."
prot-1921--ak--060,9,i-VW9WLZdUWQivtcqsSBN3B6,"närmare bestämmelser, som kunde av Kungl. Maj:t fa",u,,,,https://betalab.kb.se/prot-1921--ak--60/prot_1921__ak__60-009.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1921/prot-1921--ak--060.xml#L789,,"närmare bestämmelser, som kunde av Kungl. Maj:t fastställas, bevilja"
prot-1921--ak--060,9,i-4Efgef1asnyxCx1ZXbSqNa,"a) på tilläggsstat för år 1921 ett förslagsanslag,",note,,,,https://betalab.kb.se/prot-1921--ak--60/prot_1921__ak__60-009.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1921/prot-1921--ak--060.xml#L793,,"a) på tilläggsstat för år 1921 ett förslagsanslag, högst, 50,000 kronor; samt"
prot-1921--ak--060,9,i-5T9Kt89MUR5YghhrA9anTH,"b) å 1922 års stat ett förslagsanslag, högst, 100,",note,,,,https://betalab.kb.se/prot-1921--ak--60/prot_1921__ak__60-009.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1921/prot-1921--ak--060.xml#L797,,"b) å 1922 års stat ett förslagsanslag, högst, 100,000 kronor; samt"
prot-1921--ak--060,9,i-W85N4K3VARZmcqmAAxi8Xf,av herr Ollas A. Ericsson.,intro,,,,https://betalab.kb.se/prot-1921--ak--60/prot_1921__ak__60-009.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1921/prot-1921--ak--060.xml#L801,,av herr Ollas A. Ericsson.
prot-1921--ak--060,9,i-XNRykwM4yNgcnVyQM7Yibd,Efter föredragning av utskottets hemställan yttrad,intro,,,,https://betalab.kb.se/prot-1921--ak--60/prot_1921__ak__60-009.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1921/prot-1921--ak--060.xml#L804,,Efter föredragning av utskottets hemställan yttrade:
prot-1921--ak--060,9,i-X2WibD34pJFncCyrXHdjef,Herr Jansson i Falun:,intro,,,,https://betalab.kb.se/prot-1921--ak--60/prot_1921__ak__60-009.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1921/prot-1921--ak--060.xml#L807,,Herr Jansson i Falun:
prot-1921--ak--060,9,i-PszCsNUFLpEYsTCFm5CSNH,"Herr talman! Den motion, som här är väckt av herra",u,,,,https://betalab.kb.se/prot-1921--ak--60/prot_1921__ak__60-009.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1921/prot-1921--ak--060.xml#L811,,"Herr talman! Den motion, som här är väckt av herrar C. G. Ekman, Sävström m. fl. går ut på en hemställan om anslag för att i viss mån bereda ersättning åt nykterhetsnämnderna och även för att dessa skola kunna anskaffa nödiga skrivmaterialier. Utskottsmajoriteten har icke kunnat vara med om att biträda denna motion och grundar sitt avslagsyrkande därpå, att förslaget väckts av enskilda motionärer. Det finnes även de, som anse, att nykterhetsnämnderna mycket väl kunna utföra sitt arbete utan anslag, under förutsättning att intresse finnes för saken."
prot-1921--ak--060,9,i-Vg8U5NcAyn7azEBjuoh1dx,Gent emot dessa påståenden vill jag endast framhål,u,,,,https://betalab.kb.se/prot-1921--ak--60/prot_1921__ak__60-009.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1921/prot-1921--ak--060.xml#L822,,"Gent emot dessa påståenden vill jag endast framhålla det, att i kommuner, som äro synnerligen tyngda av skatter, är det svårt för dessa nämnder att få ens det allra minsta anslag till hjälp för sin verksamhet. Vi förstå då, att det skall bli alldeles omöjligt för fattigt folk, som icke ha annat att leva på än sin lön för dagen, att vara medlemmar i nykterhetsnämnderna. Därför har man också ansett, att om den restriktionslagstiftning, som blivit antagen av riksdagen, skall kunna tillämpas i sin fulla utsträckning, så är det absolut nödvändigt att se till, att man kan erhålla något bidrag till nykterhetsnämndernas verksamhet, så att dessa kunna arbeta även i kommuner, där de ekonomiska förutsättningarna äro synnerligen små. Vi ha därför ansett, att det finnes synnerligen starka skäl för bifall till motionen i fråga."
prot-1921--ak--060,9,i-NRmLcW2xsKwkg9rw2V1RWc,"Gent emot talet om, att det är enskilda motionärer",u,,,,https://betalab.kb.se/prot-1921--ak--60/prot_1921__ak__60-009.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1921/prot-1921--ak--060.xml#L837,,"Gent emot talet om, att det är enskilda motionärer, som kommit med detta förslag, vill jag endast säga, att en av motionärerna i första kammaren är herr G. H. von Koch. och ingen lärer väl bestrida, att icke den mannen är synnerligen väl insatt i de förhållanden det här gäller och förstår vad som bör göras för att råda bot på hithörande missförhållanden. Jag tror därför, herr talman, att man även ur den synpunkten med synnerligen stor trygghet kan gå med på ett bifall till motionen."
prot-1921--ak--060,9,i-E2wBcFK2qnus4n7NkQSz4y,Med hänvisning i övrigt till den synnerligen utför,u,,,,https://betalab.kb.se/prot-1921--ak--60/prot_1921__ak__60-009.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1921/prot-1921--ak--060.xml#L847,,"Med hänvisning i övrigt till den synnerligen utförliga motivering, som finnes i motionen, ber jag, herr talman, att få yrka bifall till reservationen, och ber i samband därmed få påpeka, att det är ej mindre än elva reservanter vid utskottets betänkande."
prot-1921--ak--060,9,i-AR1MxZGDR1P2dVEgYhXShe,Herr Anderson i Råstock:,intro,,,,https://betalab.kb.se/prot-1921--ak--60/prot_1921__ak__60-009.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1921/prot-1921--ak--060.xml#L854,,Herr Anderson i Råstock:
prot-1921--ak--060,9,i-MZCRAicb63kcQuurU5ZKzV,"Ja, herr talman, den nu sist anförda omständighete",u,,,,https://betalab.kb.se/prot-1921--ak--60/prot_1921__ak__60-009.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1921/prot-1921--ak--060.xml#L858,,"Ja, herr talman, den nu sist anförda omständigheten behöver icke tillmätas avgörande betydelse i detta fallet, utan det gäller väl först att se till, huruvida anslagskravet är motiverat på ett sätt, som gör att man kan bifalla detsamma,"
prot-1922--fk--027,22,i-F28oazvM9A9YUkok5freXY,Onsdagen den 26 april. 23 Nr 27.,margin,,,,https://betalab.kb.se/prot-1922--fk--27/prot_1922__fk__27-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1922/prot-1922--fk--027.xml#L1772,,Onsdagen den 26 april. 23 Nr 27.
prot-1922--fk--027,22,i-4dPScUDCKaYDvSBCWTUzrP,"Han har icke bestritt att, om lagen nu antages, oc",u,,,,https://betalab.kb.se/prot-1922--fk--27/prot_1922__fk__27-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1922/prot-1922--fk--027.xml#L1776,,"Han har icke bestritt att, om lagen nu antages, och det visade sig, Ang. utvidgad att de nuvarande anstalterna icke vore tillräckliga, utan nya sådana beov BT hövde byggas, en kungl. proposition om en ny anstalt skulle bliva följbehandling av den av lagens antagande. En sådan proposition kan riksdagen ej underalkoholister. låta att bifalla, om den föreliggande lagen antages. Det är just den <(Forts.) saken, som gör, att jag för min del har anfört reservation. Jag anser för min del alldeles uteslutet, att under de närmaste åren någon ny byggnad för ändamålet kan komma i fråga, och därför, herr talman, vidhåller"
prot-1922--fk--027,22,i-3WHCMWFhi9WDstrojqpeop,jag mitt yrkande.,u,,,,https://betalab.kb.se/prot-1922--fk--27/prot_1922__fk__27-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1922/prot-1922--fk--027.xml#L1790,,jag mitt yrkande.
prot-1922--fk--027,22,i-NvZFkMs7DdGaesQo7MY4D4,"Herr Petrén, Alfred:",intro,,,,https://betalab.kb.se/prot-1922--fk--27/prot_1922__fk__27-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1922/prot-1922--fk--027.xml#L1794,,"Herr Petrén, Alfred:"
prot-1922--fk--027,22,i-KbcYcB8kkSWwqEw16DiiYu,Endast ett par ord. Greve Spens nämnde i sitt förs,u,,,,https://betalab.kb.se/prot-1922--fk--27/prot_1922__fk__27-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1922/prot-1922--fk--027.xml#L1798,,"Endast ett par ord. Greve Spens nämnde i sitt första anförande, att tillgången på platser för tvångsinternering av alkoholister var otillräcklig. Så är icke förhållandet. Alla till statens alkoholistanstalt anmälda hava, sedan återflyttningen till Venngarn ägt rum, omedelbart kunnat mottagas. Högsta beläggningssiffran på Venngarn har varit 104, vilket är föga över den normala beläggningen. Men anstalten kan betydligt överbeläggas, och under denna månad har det för övrigt visat sig en nedgång; antalet har nämligen minskats med fem sedan den 1 april, och nu kommer en tid, då utskrivningarna bli talrikare, ty utskrivningar äga framför allt rum under de årstider, då det är lättare att anskaffa arbete. Vidare är det så, att en av de erkända anstalterna, den vid Lerjeholm, icke är mer än till hälften belagd."
prot-1922--fk--027,22,i-2t8Xa3aqnRqMwu1DK5uPRj,Huruvida på grund av lagens utvidgning — den bästa,u,,,,https://betalab.kb.se/prot-1922--fk--27/prot_1922__fk__27-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1922/prot-1922--fk--027.xml#L1813,,"Huruvida på grund av lagens utvidgning — den bästa tidpunkten för dess promulgerande lägges ju i Kungl. Maj:ts hand att bedöma — det kan behövas några nya anstalter, beror, såsom redan framhållits av utskottets ordförande, helt och hållet på huruvida det på annat sätt kan ordnas för dem, vilka upprepade gånger hava recidiverat och därför praktiskt kunna betraktas såsom oförbätterliga. På grund av lagens preventiva verkan, som, ju längre den får verka, kommer att allt mera göra sig gällande, blir med åren antalet oförbätterliga proportionsvis större bland de intagna, och i den mån det på annat sätt ordnas för dessa, komma platserna på statens alkoholistanstalter att bättre räcka till. I det hänseendet har utskottet uti sitt andra betänkande, frånsett att utskottet tillstyrkt överflyttning av alkoholister till Svartsjö i större utsträckning än hittills varit tillåtet, också pekat på möjligheten av att i framtiden lösa frågan om de oförbätterliga alkoholisternas omhändertagande i samband med de arbetshem, som skola inrättas jämlikt fattigvårdslagens 33 $. Under sådana förhållanden, och då det är lagt i Kungl. Maj:ts hand att besluta om tidpunkten för lagens trädande i kraft, hemställer jag om bifall till utskottets hemställan."
prot-1922--fk--027,22,i-Anam1ShrJfUzciKjBd8MGC,"Efter det överläggningen förklarats härmed slutad,",u,,,,https://betalab.kb.se/prot-1922--fk--27/prot_1922__fk__27-022.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1922/prot-1922--fk--027.xml#L1835,,"Efter det överläggningen förklarats härmed slutad, gjordes enligt föreliggande yrkanden propositioner, först på bifall till samt vidare på avslag å vad utskottet i det under behandling varande utlåtandet hemställt; och förklarades den förra propositionen, vilken upprepades, vara med övervägande ja besvarad."
prot-1923--fk--019,1,i-3spBqxL11AUN6AenRcbeje,Nr 18.,margin,,,,https://betalab.kb.se/prot-1923--fk--19/prot_1923__fk__19-001.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1923/prot-1923--fk--019.xml#L96,,Nr 18.
prot-1923--fk--019,1,i-4KWnq3dUkwRoYPeouQ53PZ,2 Lördagen den 17 mars f. m.,margin,,,,https://betalab.kb.se/prot-1923--fk--19/prot_1923__fk__19-001.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1923/prot-1923--fk--019.xml#L99,,2 Lördagen den 17 mars f. m.
prot-1923--fk--019,1,i-RHUVbzcoUWY3TtG89SEmxk,"nr 132, med förslag till bestämmelser angående arv",note,,,,https://betalab.kb.se/prot-1923--fk--19/prot_1923__fk__19-001.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1923/prot-1923--fk--019.xml#L102,,"nr 132, med förslag till bestämmelser angående arvode och ersättning åt viss kontrollpersonal m. m.;"
prot-1923--fk--019,1,i-YANfHasXh8bptsFpsWohZg,"nr 133, angående ändrad lydelse av rubrikerna nr 1",note,,,,https://betalab.kb.se/prot-1923--fk--19/prot_1923__fk__19-001.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1923/prot-1923--fk--019.xml#L106,,"nr 133, angående ändrad lydelse av rubrikerna nr 192 och 193 för maltdrycker och mjöd i gällande tulltaxa; |"
prot-1923--fk--019,1,i-Arvw8JGsULNf4tCJ3GGggb,"nr 134, med förslag till förordningar om dels ändr",note,,,,https://betalab.kb.se/prot-1923--fk--19/prot_1923__fk__19-001.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1923/prot-1923--fk--019.xml#L110,,"nr 134, med förslag till förordningar om dels ändrad lydelse av 8 $ i förordningen den 2 juni 1922 om automobilskatt, dels ock ändrad lydelse av 1 $ i förordningen nämnda dag om särskild skatt å automobilgummiringar ;"
prot-1923--fk--019,1,i-DcVgNDfAhXK5zPdMzapwuL,"nr 136, angående tecknande av aktier i ett för öve",note,,,,https://betalab.kb.se/prot-1923--fk--19/prot_1923__fk__19-001.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1923/prot-1923--fk--019.xml#L116,,"nr 136, angående tecknande av aktier i ett för övertagande av aktiebolaget Svenska lantmännens banks rörelse bildat bankaktiebolag;"
prot-1923--fk--019,1,i-JpLR6XkYizip7M5ZWqhYiB,"nr 137, med förslag till kungörelser angående dels",note,,,,https://betalab.kb.se/prot-1923--fk--19/prot_1923__fk__19-001.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1923/prot-1923--fk--019.xml#L120,,"nr 137, med förslag till kungörelser angående dels ändring i vissa delar av förordningen den 9 juni 1911 med tulltaxa för inkommande varor, dels ändrad lydelse av $ 2 i förordningen den 13 december 1912 angående tullrestitution i vissa fall vid återutförsel av utländsk vara;"
prot-1923--fk--019,1,i-MrZbBJdpqEx73hHc7dcTUn,"nr 138, angående tillfälliga lönetillägg åt vissa ",note,,,,https://betalab.kb.se/prot-1923--fk--19/prot_1923__fk__19-001.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1923/prot-1923--fk--019.xml#L127,,"nr 138, angående tillfälliga lönetillägg åt vissa vaktmästare och med dem jämförliga befattningshavare;"
prot-1923--fk--019,1,i-VgCFkcnSdNo3Lj43uEXkJw,"nr 139, angående upplåtelse av rätt till stenbrytn",note,,,,https://betalab.kb.se/prot-1923--fk--19/prot_1923__fk__19-001.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1923/prot-1923--fk--019.xml#L131,,"nr 139, angående upplåtelse av rätt till stenbrytning å kronoholmen Stora Lyngön i Kville socken av Göteborgs och Bohus län;"
prot-1923--fk--019,1,i-6enSfYWmozBwhgRTnWAHph,"nr 142, med förslag till lag om vissa ändringar i ",note,,,,https://betalab.kb.se/prot-1923--fk--19/prot_1923__fk__19-001.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1923/prot-1923--fk--019.xml#L135,,"nr 142, med förslag till lag om vissa ändringar i lagen den 22 juni 1911 (nr 74) om bankrörelse;"
prot-1923--fk--019,1,i-QKGJexaH44W4sC4pg3juPt,"nr 143, med förslag till förordning om ändrad lyde",note,,,,https://betalab.kb.se/prot-1923--fk--19/prot_1923__fk__19-001.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1923/prot-1923--fk--019.xml#L139,,"nr 143, med förslag till förordning om ändrad lydelse av 19 8, 47 $ I mom. och 48 & 2 mom. i förordningen den 19 november 1914 om arvsskatt och skatt för gåva;"
prot-1923--fk--019,1,i-METy8fEomNx9PcTiAbV3km,"nr 147, angående årligt understöd å allmänna indra",note,,,,https://betalab.kb.se/prot-1923--fk--19/prot_1923__fk__19-001.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1923/prot-1923--fk--019.xml#L144,,"nr 147, angående årligt understöd å allmänna indragningsstaten åt förre navigationsskoleföreståndaren Ivar Adolf Hjalmar Wilhelm Bolins änka Ida Graziella Elisabet Bolin, född Wistrand;"
prot-1923--fk--019,1,i-9sm4n1eq6iVgRdbq6gygCe,"nr 167, med förslag till förordning om ändrad lyde",note,,,,https://betalab.kb.se/prot-1923--fk--19/prot_1923__fk__19-001.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1923/prot-1923--fk--019.xml#L149,,"nr 167, med förslag till förordning om ändrad lydelse av $$ I och 5 i förordningen den 2 juni 1911 angående grunderna och sättet för markegångsprisens bestämmande;"
prot-1923--fk--019,1,i-522sDGi2RP2RShtAKjtkM5,"nr 168, med förslag till förordning om vissa ändri",note,,,,https://betalab.kb.se/prot-1923--fk--19/prot_1923__fk__19-001.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1923/prot-1923--fk--019.xml#L154,,"nr 168, med förslag till förordning om vissa ändringar i förordningen den 6 augusti 1894 angående mantalsskrivning ; samt"
prot-1923--fk--019,1,i-2XnQ3AuRsNscn4QAyK6rVw,"nr 169, angående viss ändring i gällande bestämmel",note,,,,https://betalab.kb.se/prot-1923--fk--19/prot_1923__fk__19-001.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1923/prot-1923--fk--019.xml#L158,,"nr 169, angående viss ändring i gällande bestämmelser om mått och vikt."
prot-1923--fk--019,1,i-Qr47Ve2Nah5hTtSJJ5f8HF,Anställdes vat av tio suppleanter i riksdagens sär,note,,,,https://betalab.kb.se/prot-1923--fk--19/prot_1923__fk__19-001.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1923/prot-1923--fk--019.xml#L162,,"Anställdes vat av tio suppleanter i riksdagens särskilda utskott. Därvid avlämnades 59 godkända valsedlar, alla med partibeteckning »den gemensamma listan» och upptagande nämnen på följande personer i denna ordning:"
prot-1924--ak--035,32,i-My2KNjqwHaJYZ9tHyfG6oP,Onsdagen den 14 maj f. m. 33 Nr 35.,margin,,,,https://betalab.kb.se/prot-1924--ak--35/prot_1924__ak__35-032.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1924/prot-1924--ak--035.xml#L2976,,Onsdagen den 14 maj f. m. 33 Nr 35.
