protocol_id,x,elem_id,text,segmentation,seg_type,speaker,comments,facs,github
prot-1962--fk--014,31,i-D3USGurrNKYh5eQBJKNTiw,"Efter den genomgång av de olika detaljerna, som he",u,,,,https://betalab.kb.se/prot-1962--fk--14/prot_1962__fk__14-031.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1962/prot-1962--fk--014.xml#L3188
prot-1962--fk--014,31,i-JB3Pybk616bzQdeU7dHNSV,Jag vill sluta mitt anförande med några allmänna r,u,,,,https://betalab.kb.se/prot-1962--fk--14/prot_1962__fk__14-031.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1962/prot-1962--fk--014.xml#L3202
prot-1962--fk--014,31,i-3oEMru1qPtw6DNiewV8Dhn,föreställa sig. Jag vet inte hur många av kammaren,u,,,,https://betalab.kb.se/prot-1962--fk--14/prot_1962__fk__14-031.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1962/prot-1962--fk--014.xml#L3213
prot-1962--fk--014,31,i-RvrYE7KzfTHSWNZjt1rPaN,Jag är väl medveten om att ett förbättrat småbruka,u,,,,https://betalab.kb.se/prot-1962--fk--14/prot_1962__fk__14-031.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1962/prot-1962--fk--014.xml#L3227
prot-1962--fk--014,31,i-HKt9KdztwSHqkrXLyyHQQN,Herr SVANSTRÖM (cp):,intro,,,,https://betalab.kb.se/prot-1962--fk--14/prot_1962__fk__14-031.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1962/prot-1962--fk--014.xml#L3238
prot-1962--fk--014,31,i-8L64NzW33zc5TFsi5bFm3Y,Herr talman! Jag skulle kunna nöja mig med att ins,u,,,,https://betalab.kb.se/prot-1962--fk--14/prot_1962__fk__14-031.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1962/prot-1962--fk--014.xml#L3242
prot-1963--fk--027,99,i-MEUQ8TCqTyeUAGxtcziYzS,100 Nr 27,margin,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10322
prot-1963--fk--027,99,i-MCFhMyGVFiHVBfruYgtHcp,Onsdagen den 29 maj 1963 em.,margin,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10325
prot-1963--fk--027,99,i-D2XUa5W7r2e8NxMdkc3jEj,"Ang. skolväsendets centrala ledning, m. m.",margin,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10328
prot-1963--fk--027,99,i-WCkj8gS6TzNks3konL2wQT,"ånyo upplästs, verkställdes till en början omröstn",note,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10331
prot-1963--fk--027,99,i-WLqiTmoFkgDfbous3DG8jq,"Då emellertid herr Peterson, Eric Gustaf, begärde ",note,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10336
prot-1963--fk--027,99,i-U83bwysaxyRmUB8c1iygNP,Ja — 91; Nej — 37.,note,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10341
prot-1963--fk--027,99,i-3btnYTpJsUcjU6tfCot2Jg,"Därjämte hade 11 ledamöter tillkännagivit, att de ",note,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10344
prot-1963--fk--027,99,i-C9X96dMeWRQmivfij4i8Ur,Punkterna 7 och 8 Vad utskottet hemställt bifölls.,note,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10348
prot-1963--fk--027,99,i-6EtYdqn5abxvL7Kyqi6HUG,"Ång. skolväsendets centrala ledning, m. m.",title,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10351
prot-1963--fk--027,99,i-7t1mDuhNCvawMJL5toycUa,"Föredrogs ånyo statsutskottets utlåtande nr 146, i",note,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10354
prot-1963--fk--027,99,i-HsZPkBYNEuiyVqoNeSEPZ7,I propositionen nr 144 hade Kungl. Maj:t under åbe,note,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10359
prot-1963--fk--027,99,i-9zVYsSM2zEjij9ze8CKWf2,Enligt Kungl. Maj:ts förslag skulle skolöverstyrel,note,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10367
prot-1963--fk--027,99,i-TSqDka18xPrUgMwuaSYvKr,I samband härmed hade utskottet till behandling fö,note,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10378
prot-1963--fk--027,99,i-MMCNPjC36DJ3EsRaFwnJHU,"dels två likalydande motioner, väckta den ena inom",note,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10382
prot-1963--fk--027,99,i-8DmbepFjH5vJn2Xi1coRjD,"dels två likalydande motioner, väckta den ena inom",note,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10387
prot-1963--fk--027,99,i-KMzLhH8vnPMuE2gAmEygCw,"dels två likalydande motioner, väckta den ena inom",note,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10392
prot-1963--fk--027,99,i-Dfg6rA9RYGDbCXbNCK39Au,"dels två likalydande motioner, väckta den ena inom",note,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10397
prot-1963--fk--027,99,i-BK5e5ACxW9g27X9JBEAT6n,"dels två likalydande motioner, väckta den ena inom",note,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10402
prot-1963--fk--027,99,i-5jyQ5vTH5WbU1LqzNSggN6,"dels två likalydande motioner, väckta den ena inom",note,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10408
prot-1963--fk--027,99,i-vm3CooXyqoMWfWrHehXZz,"dels två likalydande motioner, väckta den ena inom",note,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10413
prot-1963--fk--027,99,i-9CTUMHpEHrte77XGtMa8i2,dels ock en inom andra kammaren av herr Arvidson (,note,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10418
prot-1963--fk--027,99,i-9viixRYUDbYRuA5NDA4H4r,"I motionerna I: 750 och II: 907 hade hemställts, a",note,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10422
prot-1963--fk--027,99,i-KSP3a586J4nanK4SDPiHA,"I motionerna 1: 755 och II: 914 hade anhållits, at",note,,,,https://betalab.kb.se/prot-1963--fk--27/prot_1963__fk__27-099.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1963/prot-1963--fk--027.xml#L10429
prot-1964--fk--005,29,i-9JJ5nPufp3SR4x6HUNHwV5,30 Nr 5,margin,,,,https://betalab.kb.se/prot-1964--fk--5/prot_1964__fk__5-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3053
prot-1964--fk--005,29,i-EyPFFEArCiwYdekX4CGRos,Onsdagen den 29 januari 1964,margin,,,,https://betalab.kb.se/prot-1964--fk--5/prot_1964__fk__5-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3056
prot-1964--fk--005,29,i-MUqmbAgXeH6BLC57xLvdfC,Ang. åtgärder för upplysning om tobaksrökningens s,margin,,,,https://betalab.kb.se/prot-1964--fk--5/prot_1964__fk__5-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3059
prot-1964--fk--005,29,i-7E89CsMw9C7BrM9rbR2JVK,Det talas också om de betydande kostnader som riks,u,,,,https://betalab.kb.se/prot-1964--fk--5/prot_1964__fk__5-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3063
prot-1964--fk--005,29,i-QZzZaj4VJfV4mfihsvBwdf,Jag vill än en gång erinra om den oro som allmänhe,u,,,,https://betalab.kb.se/prot-1964--fk--5/prot_1964__fk__5-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3069
prot-1964--fk--005,29,i-EKefwY4CeizHRQFzb6zV8M,I detta sammanhang vill jag uttala den förhoppning,u,,,,https://betalab.kb.se/prot-1964--fk--5/prot_1964__fk__5-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3076
prot-1964--fk--005,29,i-TjD9k1hTimbGT1bm7chVJC,Jag förstår mycket väl att inte alla genom propaga,u,,,,https://betalab.kb.se/prot-1964--fk--5/prot_1964__fk__5-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3083
prot-1964--fk--005,29,i-GdaFxjSsd4ygybSmsW2GBe,Herr talman! Jag vill till slut endast till statsr,u,,,,https://betalab.kb.se/prot-1964--fk--5/prot_1964__fk__5-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3088
prot-1964--fk--005,29,i-6CBi7aSHmsU1U1CFtkpXUK,Herr statsrådet ASPLING:,intro,,,,https://betalab.kb.se/prot-1964--fk--5/prot_1964__fk__5-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3095
prot-1964--fk--005,29,i-4unWT7w97KoupUMVyXCt8n,Herr talman! Att mitt svar var kort beror på att d,u,,,,https://betalab.kb.se/prot-1964--fk--5/prot_1964__fk__5-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3099
prot-1964--fk--005,29,i-JXHAXyc8QbZEnghQ8psCxw,Jag är enig med herr Schött på många punkter. Jag,u,,,,https://betalab.kb.se/prot-1964--fk--5/prot_1964__fk__5-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3105
prot-1964--fk--005,29,i-4r4vtZiL881MjJZUSBouib,vetenskaplig kunskap och expertis på en rad olika,u,,,,https://betalab.kb.se/prot-1964--fk--5/prot_1964__fk__5-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3112
prot-1964--fk--005,29,i-8h23gKWcBPGCEPA67eabP3,Det är givet att det är viktigt — jag antar att he,u,,,,https://betalab.kb.se/prot-1964--fk--5/prot_1964__fk__5-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3117
prot-1964--fk--005,29,i-VvUY8LbyTq6X9wsgXPzKLf,Jag säger detta därför att jag tror att det är myc,u,,,,https://betalab.kb.se/prot-1964--fk--5/prot_1964__fk__5-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3125
prot-1964--fk--005,29,i-QuNT1KToKYTiV5EryzZwkY,Herr SCHÖTT (h):,intro,,,,https://betalab.kb.se/prot-1964--fk--5/prot_1964__fk__5-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3133
prot-1964--fk--005,29,i-77D3PekLgft8S4Yfo9sez4,Herr talman! Jag ber att få tacka statsrådet för h,u,,,,https://betalab.kb.se/prot-1964--fk--5/prot_1964__fk__5-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3137
prot-1964--fk--005,29,i-JQYUtTQ5W6ocgUzthsvVi9,Överläggningen ansågs härmed slutad.,note,,,,https://betalab.kb.se/prot-1964--fk--5/prot_1964__fk__5-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3144
prot-1964--fk--005,29,i-95TQr9eMH4RBpQkkhf7hkP,Vid föredragning av motionen nr 453 hänvisades den,note,,,,https://betalab.kb.se/prot-1964--fk--5/prot_1964__fk__5-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3147
prot-1964--fk--005,29,i-7GsMuSE3VPBgG5dtKH8zxC,Föredrogos och hänvisades,note,,,,https://betalab.kb.se/prot-1964--fk--5/prot_1964__fk__5-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3152
prot-1964--fk--005,29,i-DQsfxsUfrxzTTPkek1FeRW,motionerna nr 454—457 till konstitutionsutskottet,note,,,,https://betalab.kb.se/prot-1964--fk--5/prot_1964__fk__5-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3155
prot-1964--fk--005,29,i-UCugYbda9ANmuYk9xfnedo,motionerna nr 458—522 till statsutskottet.,n,,,,https://betalab.kb.se/prot-1964--fk--5/prot_1964__fk__5-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3158
prot-1964--fk--005,29,i-7Q7uHhgrKf6jXqpRmwMh8K,Vid föredragning av motionen nr 523 hänvisades den,n,,,,https://betalab.kb.se/prot-1964--fk--5/prot_1964__fk__5-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1964/prot-1964--fk--005.xml#L3161
prot-1965--ak--003,59,i-9dSCrp67YAnaFRfmryUWHi,60 Nr 3,margin,,,,https://betalab.kb.se/prot-1965--ak--3/prot_1965__ak__3-059.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1965/prot-1965--ak--003.xml#L5227
prot-1965--ak--003,59,i-CtkoVdVS4qWe7XoUivrhEp,Vid remiss av statsverkspropositionen,margin,,,,https://betalab.kb.se/prot-1965--ak--3/prot_1965__ak__3-059.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1965/prot-1965--ak--003.xml#L5230
prot-1965--ak--003,59,i-2eEaauDhLV2Hgj9GbV9xub,"met om utredningsfrågor, utan om kampfrågor där de",u,,,,https://betalab.kb.se/prot-1965--ak--3/prot_1965__ak__3-059.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1965/prot-1965--ak--003.xml#L5234
prot-1965--ak--003,59,i-ThD7chJcwSwgvYaGyZvhAa,Allmänt erkänns det att vårt land fortfarande har,u,,,,https://betalab.kb.se/prot-1965--ak--3/prot_1965__ak__3-059.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1965/prot-1965--ak--003.xml#L5238
prot-1965--ak--003,59,i-GfrfpL5UZsbYqJwmFmk1ZL,"År 1952 hade inemot hälften eller 48,3 procent av ",u,,,,https://betalab.kb.se/prot-1965--ak--3/prot_1965__ak__3-059.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1965/prot-1965--ak--003.xml#L5249
prot-1965--ak--003,59,i-B7XhZW6zinLFgLS2oCPza3,Vid denna jämförelse har hänsyn icke tagits till d,u,,,,https://betalab.kb.se/prot-1965--ak--3/prot_1965__ak__3-059.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1965/prot-1965--ak--003.xml#L5265
prot-1965--ak--003,59,i-VCBsuy1gzfNx3QjaKXMx93,Tisdagen den 19 januari 1965 fm.,margin,,,,https://betalab.kb.se/prot-1965--ak--3/prot_1965__ak__3-059.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1965/prot-1965--ak--003.xml#L5271
prot-1965--ak--003,59,i-HLdXWEHUkbNocsNwwHbJod,nödvändigt att skattepolitiken utformas på ett såd,u,,,,https://betalab.kb.se/prot-1965--ak--3/prot_1965__ak__3-059.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1965/prot-1965--ak--003.xml#L5275
prot-1965--ak--003,59,i-ELXnudM26J87brDG1hRk5t,Det kan emellertid inte vara riktigt att på förhan,u,,,,https://betalab.kb.se/prot-1965--ak--3/prot_1965__ak__3-059.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1965/prot-1965--ak--003.xml#L5284
prot-1965--ak--003,59,i-VdEHAC1NzztoYc2pNyrtfZ,Ett oundgängligt inslag i denna inflationsbekämpni,u,,,,https://betalab.kb.se/prot-1965--ak--3/prot_1965__ak__3-059.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1965/prot-1965--ak--003.xml#L5302
prot-1966--fk--013,2,i-2jp9sxy5YucJEKoNXSeDAc,Torsdagen den 24 mars 1966,margin,,,,https://betalab.kb.se/prot-1966--fk--13/prot_1966__fk__13-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L222
prot-1966--fk--013,2,i-2dfo3XvW4tpGspS5chNV79,Nr 13 3,margin,,,,https://betalab.kb.se/prot-1966--fk--13/prot_1966__fk__13-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L225
prot-1966--fk--013,2,i-FJgyypMeKRmYb9B91JqFNP,Torsdagen den 24 mars,margin,,,,https://betalab.kb.se/prot-1966--fk--13/prot_1966__fk__13-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L228
prot-1966--fk--013,2,i-7Ths3vzbuYL7PGhzZQ95P1,Kammaren sammanträdde kl. 16.00.,note,,,,https://betalab.kb.se/prot-1966--fk--13/prot_1966__fk__13-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L231
prot-1966--fk--013,2,i-ACpczFCwB5gCbtjdfe7SWH,Justerades protokollet för den 18 innevarande måna,note,,,,https://betalab.kb.se/prot-1966--fk--13/prot_1966__fk__13-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L234
prot-1966--fk--013,2,i-UVCbs8JGBBNbjqV4Wy8VR1,Anmäldes och godkändes andra lagutskottets förslag,note,,,,https://betalab.kb.se/prot-1966--fk--13/prot_1966__fk__13-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L237
prot-1966--fk--013,2,i-BbQGF2u1YWMj1CXCYjEw3R,"nr 95, i anledning av väckta motioner om ersättnin",note,,,,https://betalab.kb.se/prot-1966--fk--13/prot_1966__fk__13-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L241
prot-1966--fk--013,2,i-7kZVbBp1pp2igubfKWryb4,"nr 96, i anledning av väckta motioner om samordnin",note,,,,https://betalab.kb.se/prot-1966--fk--13/prot_1966__fk__13-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L245
prot-1966--fk--013,2,i-XgJ43qaSwrz4vZQbZzBiZk,Ang. utländska studerande i Sverige,title,,,,https://betalab.kb.se/prot-1966--fk--13/prot_1966__fk__13-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L249
prot-1966--fk--013,2,i-8RpWCJTqy3DsTBocjQGbsC,Herr statsrådet och chefen för inrikesdepartemente,note,,,,https://betalab.kb.se/prot-1966--fk--13/prot_1966__fk__13-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L252
prot-1966--fk--013,2,i-M6zHomLYpPxJh2AQPt265S,Herr talman! Fru Ingrid Segerstedt Wiberg har fråg,u,,,,https://betalab.kb.se/prot-1966--fk--13/prot_1966__fk__13-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L259
prot-1966--fk--013,2,i-XwkyNvPFiiWyy67kFj6N2H,I utlänningskungörelsen finns vissa särskilda best,u,,,,https://betalab.kb.se/prot-1966--fk--13/prot_1966__fk__13-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L266
prot-1966--fk--013,2,i-335kZzNqtdnDQhLvHXMFFz,ber. Under andra tider på året kan sådan utländsk,u,,,,https://betalab.kb.se/prot-1966--fk--13/prot_1966__fk__13-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L277
prot-1966--fk--013,2,i-WcHL7cfpXRPLoFDPSRn6ci,Enligt ett generellt bemyndigande kan polismyndigh,u,,,,https://betalab.kb.se/prot-1966--fk--13/prot_1966__fk__13-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L284
prot-1966--fk--013,2,i-4iXoXxpXgWdHzny2ypv8Sx,De regler som jag har redogjort för nu är inte änd,u,,,,https://betalab.kb.se/prot-1966--fk--13/prot_1966__fk__13-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L293
prot-1966--fk--013,2,i-PNMMdsgRXK8roedtJbizhg,I fråga om anställning som diskare eller köksbiträ,u,,,,https://betalab.kb.se/prot-1966--fk--13/prot_1966__fk__13-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L298
prot-1966--fk--013,2,i-6WWewfvKdizZDJz4KEGEay,Fru SEGERSTEDT WIBERG (fp):,intro,,,,https://betalab.kb.se/prot-1966--fk--13/prot_1966__fk__13-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L310
prot-1966--fk--013,2,i-VWikEf1w8CxTQgp12XW7Y1,"Herr talman! Jag ber att få tacka för svaret, som ",u,,,,https://betalab.kb.se/prot-1966--fk--13/prot_1966__fk__13-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L314
prot-1966--fk--013,2,i-BLFGdfSL5z15n9v7E1zKfG,Då jag ställde frågan hade just pressen i Stockhol,u,,,,https://betalab.kb.se/prot-1966--fk--13/prot_1966__fk__13-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L319
prot-1966--fk--013,2,i-NSdDUFwa57KXcQPxLX98Gp,Av svaret framgår att några egentliga nya svårighe,u,,,,https://betalab.kb.se/prot-1966--fk--13/prot_1966__fk__13-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1966/prot-1966--fk--013.xml#L324
prot-1967--fk--034,41,i-NCQJVUMpkr4LgmnBaXbe1H,42 Nr 34,margin,,,,https://betalab.kb.se/prot-1967--fk--34/prot_1967__fk__34-041.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3815
prot-1967--fk--034,41,i-Ho1aEPv4kLMCDTnMte32ZJ,"Ang. den ekonomiska politiken, m. m.",margin,,,,https://betalab.kb.se/prot-1967--fk--34/prot_1967__fk__34-041.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3818
prot-1967--fk--034,41,i-RTAHXaAB5o9gy6pqQqpZcb,"part, är en väsentlig motor i vår ekonomiska utvec",u,,,,https://betalab.kb.se/prot-1967--fk--34/prot_1967__fk__34-041.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1967/prot-1967--fk--034.xml#L3822
