protocol_id,x,elem_id,text,segmentation,seg_type,speaker,comments,facs,github,full_text_x,full_text_y
prot-1876--ak--028,54,i-B6BwRsNe4k6ZqEpfdKjg87,Om förändradt expeditionssätt vid domkapitlen.,margin,,,,https://betalab.kb.se/prot-1876--ak--28/prot_1876__ak__28-054.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1876/prot-1876--ak--028.xml#L4500,,Om förändradt expeditionssätt vid domkapitlen.
prot-1877--ak--023,28,i-816KW1MjeC9zeG68L2QssJ,"Onsdagen den 14 Mars, e. m. 29",margin,,,,https://betalab.kb.se/prot-1877--ak--23/prot_1877__ak__23-028.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1877/prot-1877--ak--023.xml#L2351,,"Onsdagen den 14 Mars, e. m. 29"
prot-1877--ak--023,28,i-Vs3zYDzvtQkZSNuqqE1iSD,"andra, under år 1874 träffadt aftal om inköp af et",note,,,,https://betalab.kb.se/prot-1877--ak--23/prot_1877__ak__23-028.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1877/prot-1877--ak--023.xml#L2354,,"andra, under år 1874 träffadt aftal om inköp af ett betydligt belopp Jernvägsskenor med tillbehör, att under åren 1875—-1880 levereras till ett vid aftalets slutande för hela tiden bestämdt pris, synts revisorerne egnadt att påkalla Riksdagens uppmärksamhet, hade revisorerne låtit vid sin berättelse foga en bestyrkt öfversättning af det i berörda hänseende uppgjorda kontrakt."
prot-1877--ak--023,28,i-BXdo212Cy1DDVBT15cws8c,"Utskottet, som ansett sig böra meddela det utlåtan",note,,,,https://betalab.kb.se/prot-1877--ak--23/prot_1877__ak__23-028.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1877/prot-1877--ak--023.xml#L2362,,"Utskottet, som ansett sig böra meddela det utlåtande, bemälde styrelse till upplysande af de med ifrågavarande åtgärd förknippade omständigheter afgifvit, hade för egen del yttrat:"
prot-1877--ak--023,28,i-TJJdPhxBdnEVuZnW3z2TRe,"»Visserligen torde å ena sidan lämpligheten deraf,",note,,,,https://betalab.kb.se/prot-1877--ak--23/prot_1877__ak__23-028.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1877/prot-1877--ak--023.xml#L2367,,"»Visserligen torde å ena sidan lämpligheten deraf, att, på sätt som skett, ett statens förvaltande verk, å statens vägnar, för en tidrymd af flera år och då medel till betäckande af den staten ådragna framtida utgift ännu ej blifvit i vederbörlig ordning beviljade, träffar aftal sådana, som det i fråga varande, med allt fog kunna ifrågasättas, men å den andra torde ej heller kunna förnekas, det ju Styrelsen öfver statens jernvägsbyggnader uti Riksdagens år 1874 aflåtna skrifvelse kunnat finna stöd för den af styrelsen vidtagna åtgärd; och då härtill kommer, att något bestämdt omdöme, rörande affärens beskaffenhet af fördelaktig eller icke, ej gerna kan fällas förr, än den utsatta kontraktstiden tilländalupit, har Utskottet ansett sig böra hemställa,"
prot-1877--ak--023,28,i-Y1ZT8qtc4cieRvGgy8NJBd,att det anmärkta förhållandet ej för närvarande må,note,,,,https://betalab.kb.se/prot-1877--ak--23/prot_1877__ak__23-028.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1877/prot-1877--ak--023.xml#L2381,,att det anmärkta förhållandet ej för närvarande måtte till någon Riksdagens åtgärd föranleda.»
prot-1877--ak--023,28,i-L2RjJvWWGz2nbT4mDxZijb,Enligt anteckning å utlåtandet var reservation vid,note,,,,https://betalab.kb.se/prot-1877--ak--23/prot_1877__ak__23-028.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1877/prot-1877--ak--023.xml#L2385,,"Enligt anteckning å utlåtandet var reservation vid förevarande 5. i afseende å den för Utskottets hemställan begagnade motivering, afgifven af följande Kammarens ledamöter, hvilka i ärendets behandling inom Utskottet deltagit, nemligen: Herrar H. Key, Liss Olof Larsson, P. O. Hörnfeldt, Peter Olsson, Jöns Rundbäck, Ola Bosson Olsson, Jan Andersson, Jonas Andersson, J. BH. Johansson, Sven Nilsson 1 Efveröd, Gustaf Jonsson och J. H. Billström."
prot-1877--ak--023,28,i-DHtSMwzcvVe4eE5eJF5dtV,Efter uppläsning af Utskottets hemställan anförde:,note,,,,https://betalab.kb.se/prot-1877--ak--23/prot_1877__ak__23-028.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1877/prot-1877--ak--023.xml#L2394,,Efter uppläsning af Utskottets hemställan anförde:
prot-1877--ak--023,28,i-RPzSWxFxXE1BxTLVqu7tqE,Herr 0. B. Olsson:,intro,,,,https://betalab.kb.se/prot-1877--ak--23/prot_1877__ak__23-028.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1877/prot-1877--ak--023.xml#L2397,,Herr 0. B. Olsson:
prot-1877--ak--023,28,i-NW8e6LRCYXPRPEnvdwyWJB,"Den Jernvägsbyggnadsstyrelsens åtgärd, hvarom här ",u,,,,https://betalab.kb.se/prot-1877--ak--23/prot_1877__ak__23-028.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1877/prot-1877--ak--023.xml#L2401,,"Den Jernvägsbyggnadsstyrelsens åtgärd, hvarom här är fråga, har förefallit en del af Stats-Utskottets ledamöter temligen anmärkningsvärd. Det är nemligen besynnerligt, att styrelsen kunnat ingå i affärsförbindelser, som omfatta en tidrymd af sex år, då Riksdagen icke för mer än ett år beviljat anslag till jernvägsbyggnader. VSåsom synes af utlåtandet, har Jernvägsbyggnadsstyrelsen med ett utländskt handelshus uppgjort kontrakt om leverans af 37,000 tons räler, hvaraf 3,000 tons skulle betalas med Pund sterl. 8: 10 och de öfriga 34,000 tons med Pund sterl. 10: 12 per ton. Emellertid anser jag och lika med mig många andra, som i denna sak hafva större insigter än jag, att detta pris är alldeles för högt, till bevis hvarpå jag vill nämna, att Jernvägstrafikstyrelsen"
prot-1877--ak--023,28,i-RotfUFHL54sgrMoMqQ77NK,N:o 23.,margin,,,,https://betalab.kb.se/prot-1877--ak--23/prot_1877__ak__23-028.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1877/prot-1877--ak--023.xml#L2416,,N:o 23.
prot-1877--ak--023,28,i-Pjfn2bef9L7CDf2WCMhAx2,Angående Riksdagens revisorers berättelse rörande,margin,,,,https://betalab.kb.se/prot-1877--ak--23/prot_1877__ak__23-028.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1877/prot-1877--ak--023.xml#L2419,,Angående Riksdagens revisorers berättelse rörande
prot-1877--ak--023,28,i-UU4ER89TKavrE5vPqUhMrL,statsverket.,margin,,,,https://betalab.kb.se/prot-1877--ak--23/prot_1877__ak__23-028.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1877/prot-1877--ak--023.xml#L2423,,statsverket.
prot-1877--ak--023,28,i-ychF2ja33NscCedftMpWE,(Forts.),margin,,,,https://betalab.kb.se/prot-1877--ak--23/prot_1877__ak__23-028.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1877/prot-1877--ak--023.xml#L2427,,(Forts.)
prot-1878--ak--026,32,i-X7GaCid6U52LdXk9Mr1E2C,"Lördagen den 23 Mars, f. m. 33 N:o 26.",margin,,,,https://betalab.kb.se/prot-1878--ak--26/prot_1878__ak__26-032.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1878/prot-1878--ak--026.xml#L2593,,"Lördagen den 23 Mars, f. m. 33 N:o 26."
prot-1878--ak--026,32,i-Ro5EnUEAYSGjCVX63FDHqF,"Utskottet meddelad uppgift, hafva under år 1877 me",u,,,,https://betalab.kb.se/prot-1878--ak--26/prot_1878__ak__26-032.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1878/prot-1878--ak--026.xml#L2597,,"Utskottet meddelad uppgift, hafva under år 1877 mera än 9,000 Om anläggvagnar lossats och lastats vid Stadsgården, men att derjemte, till ""ing af jern följd af bristande utrymme vid Stadsgården, ett stort antal vagrdr nar måst lossas i pråmar vid Klara sjö och Karlbergskanalen. I Zilla Värtan. en tid, då vid försäljning af trävaror en så stor konkurrens eger = (Forts.) rum, i ett ögonblick då man icke allenast i stor skala bedrifver trävaruexport från Amerika, utan äfven börjat att från Karpaterna i massa skicka ut trävaror, som föras på jernvägar genom Europa till hamnar i Holland, hvarigenom en mängd varor af detta slag komma att tynga på marknaden, tro icke Herrarne att hvarje tiotal af öre, som på hvarje centner af dessa effekter kan i fraktafgifter inbesparas, är af en stor vigt för möjligheten af desammas afsättning med någon fördel, och att det i följd deraf är af största betydelse om sådana varor kunna lossas direkt i fartygen utan att först lossas i pråmar för att sedan föras ut på fartygen? Man måste vara om sig i sådana affärer som dessa, i synnerhet då tiderna äro svåra och konkurrensen liflig. Om vi skola behålla vår plats på verldsmarknaden i fråga om trävaror, så måste vi göra allt möjligt för att bibehålla den trävaruexport vi nu hafva, hvilken, mine Herrar, är af den vigt, att den enligt Tullstyrelsens berättelse utgör mera än hälften af hela exporten från vårt land."
prot-1878--ak--026,32,i-XWfBksLjQabRgyngx2Yh3q,"Den uppgår nemligen, om jag minnes rätt, till 126 ",u,,,,https://betalab.kb.se/prot-1878--ak--26/prot_1878__ak__26-032.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1878/prot-1878--ak--026.xml#L2623,,"Den uppgår nemligen, om jag minnes rätt, till 126 millioner af de 216, hvartill hela exporten belöper sig, och detta just i fråga om en vara, som mer än de flesta fordrar utrymme, och för hvilken man derföre på exportorten nödvändigt måste hafva rymliga upplagsplatser. Om vi sålunda afslå Utskottets hemställan, så göra vi det derigenom omöjligt för Trafikstyrelsen att hit transportera alla för export afsedda varor, och på samma gång förhindra vi trafikanterna att bereda stambanan en inkomst, som eljest skulle kunna komma den till del. Jag är i tillfälle att känna till den här saken ganska väl, derföre att, under det Stockholm—Westerås —Bergslagens jernväg var under anläggning, det för densammas byggande bildade bolag ingick till Kongl. Maj:t med underdånig ansökning om koncession å byggandet jemväl af den pu ifrågasatta jernvägen Karlberg—Värtan, och detta gjorde man derföre att man antog denna senare korta bana skola komma att blifva så inkomstbringande, att den skulle kunna hjelpa upp trafiken å öfriga delar af den stora banan, och det var endast den svåra ställning, som nämnda bolag redan då iråkat, och den brist på erforderligt kapital, hvarmed det hade att kämpa, som gjorde att denna bana Karlberg—Värtan då icke på enskild väg kom till stånd. Redan då anmärkte emellertid Trafikstyrelsen, att det skulle lända staten till icke ringa förlust, om koncession å byggandet af denna bana meddelades ett enskildt bolag; styrelsen ansåg nemligen banan i ekonomiskt afseende böra blifva särdeles fördelaktig, och staten borde derföre icke åt enskilde afstå den vinst, som genom dess byggande och trafikerande vore att göra. Till den grad nyttig och inkomstbringande anses denna banbit blifva; och då vore det väl rent af en dårskap att, när"
prot-1878--ak--026,32,i-XHEnKCid2d9W4mXLHnHTtr,Andra Kammarens Prot. 1878. N:o 26. 3,margin,,,,https://betalab.kb.se/prot-1878--ak--26/prot_1878__ak__26-032.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1878/prot-1878--ak--026.xml#L2653,,Andra Kammarens Prot. 1878. N:o 26. 3
prot-1879--ak--044,23,i-PwJxHw26pesFMU6eYaE4aN,"N:o 44,",margin,,,,https://betalab.kb.se/prot-1879--ak--44/prot_1879__ak__44-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1879/prot-1879--ak--044.xml#L1843,,"N:o 44,"
prot-1879--ak--044,23,i-LZ6gan7ARiakkJFv5DpHwB,Angående vilkoren för tillverkning af bränvin. (Fo,margin,,,,https://betalab.kb.se/prot-1879--ak--44/prot_1879__ak__44-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1879/prot-1879--ak--044.xml#L1846,,Angående vilkoren för tillverkning af bränvin. (Forts.)
prot-1879--ak--044,23,i-Rgo6X9NqvrgWXTkNixW5Nw,"24 Lördagen den 26 April, f. m,",margin,,,,https://betalab.kb.se/prot-1879--ak--44/prot_1879__ak__44-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1879/prot-1879--ak--044.xml#L1849,,"24 Lördagen den 26 April, f. m,"
prot-1879--ak--044,23,i-TXvZGoa9aNGTLXd1pFDRD2,"äfven, att denna af reservanterne uttryckta åsigt ",u,,,,https://betalab.kb.se/prot-1879--ak--44/prot_1879__ak__44-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1879/prot-1879--ak--044.xml#L1853,,"äfven, att denna af reservanterne uttryckta åsigt icke bör eller kan jäfvas af någon, som vill se frågan sådan den verkligen är. Att höja bränvinstillverkningsafgiften är en åtgärd, som ganska säkert icke skall leda till något knot eller missnöje i vårt land, utan tvärtom på de aldra flesta orter i riket helsas med tillfredsställelse och bifall. Jag inser icke, hvarför man, när statens inkomster det fordra, skulle rygga tillbaka för att höja bränvinsskatten till erforderligt belopp, så att man icke stannar vid en beskattningssiffra på papperet utan fasthellre ger beslutet härom motsvarande betydelse i verkligheten."
prot-1879--ak--044,23,i-SqWX9XwzBcN9oAFUhYGycN,För min del yrkar jag således bifall till reservat,u,,,,https://betalab.kb.se/prot-1879--ak--44/prot_1879__ak__44-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1879/prot-1879--ak--044.xml#L1867,,"För min del yrkar jag således bifall till reservationen, eller att bränvinstillverkningsafgiften förhöjes med 20 öre per kanna."
prot-1879--ak--044,23,i-YXudqyL23uE8QhbwKG2hvh,"I detta yttrande förenade sig Herrar Hellgrén, Tol",note,,,,https://betalab.kb.se/prot-1879--ak--44/prot_1879__ak__44-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1879/prot-1879--ak--044.xml#L1872,,"I detta yttrande förenade sig Herrar Hellgrén, Toll och von Rehausen."
prot-1879--ak--044,23,i-EtG3TUi86jondNtkU2sNzE,Herr Ekenman:,intro,,,,https://betalab.kb.se/prot-1879--ak--44/prot_1879__ak__44-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1879/prot-1879--ak--044.xml#L1875,,Herr Ekenman:
prot-1879--ak--044,23,i-9ZeR7KprbxoLdjLrJQS3Qi,Man har såsom skäl mot den föreslagna skatteförhöj,u,,,,https://betalab.kb.se/prot-1879--ak--44/prot_1879__ak__44-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1879/prot-1879--ak--044.xml#L1879,,"Man har såsom skäl mot den föreslagna skatteförhöjningen anfört, att den skulle komma att medföra en minskning i konsumtionen af bränvin och att således statens inkomster af denna skattetitel icke skulle komma att i motsvarande mån ökas. Denna omständighet, att konsumtionen af bränvin sålunda skulle minskas, utgör deremot för mig det kraftigaste skäl att bifalla deras yrkande, som vilja en större tillökning i bränvinstillverkningsskatten. Ty säga hvad man vill om åtskilliga excentriske nykterhetsifrares stundom något ovisa nitälskan, så står det dock fast, att bruket af spritdrycker i vårt land är öfver höfvan högt, och att detta missbruk icke allenast förorsakat en icke obetydlig mängd lagöfverträdelser, något som vår brottsmålsstatistik vitsordar, utan äfven varit i ekonomiskt hänseende olycksbringande, hvilket icke må anses ovigtigt vid bedömande af den fråga, som här föreligger. Jag anser också derföre, att svenska Riksdagen näppeligen kan vidtaga någon åtgärd för landet mera gagnande än en sådan, som leder till minskning i bruket af spritdrycker. Skulle det framdeles komma att visa sig, att en förhöjning i bränvinsskatten skulle medföra en sådan minskning i statsinkomst, som måste på aännat sätt fyllas, så är det min bestämda öfvertygelse, att, genom en minskning i bruket af spritdrycker, folkets skatteförmåga skall komma att ökas, och att det således derefter skall blifva lättare att från andra skattetitlar erhålla hvad som för bristens fyllande erfordras. Jag förenar mig alltså med reservanten Friherre Fock i det af honom framstälda yrkande, och ber att derjemte uttryckligen få tillkännagifva att, då jag detta gör, jag äfven är med om att en del af statsbristen må fyllas genom höjande af allmänna bevillningen."
prot-1879--ak--044,23,i-Txyy8X6FA6TNC4dngpLNHJ,Herr Wieselgren:,intro,,,,https://betalab.kb.se/prot-1879--ak--44/prot_1879__ak__44-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1879/prot-1879--ak--044.xml#L1909,,Herr Wieselgren:
prot-1879--ak--044,23,i-H1s6d8YvZxp2r7UKdkTxXp,Den ärade representanten från Albo och Gerts domsa,u,,,,https://betalab.kb.se/prot-1879--ak--44/prot_1879__ak__44-023.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1879/prot-1879--ak--044.xml#L1913,,"Den ärade representanten från Albo och Gerts domsaga har i dag upprepat det yttrande, han vid remissen af den Kongl. propositionen fälde, att, huruvida man vore en verklig vän af den arbetande klassen eller icke, skulle röja sig vid valet mellan en förhöjd bränvinsskatt eller ett höjande af allmänna bevillningen. En förhöjning af den senare skulle, efter hans påstående, träffa hufvudsakligen embetsoch tjenstemännen, men deremot icke arbetarne; man kunde derföre vara med om att höja den, utan att derigenom visa sig vara ovän med de arbetande klasserna. Men deremot skulle en förhöjning i bränvinsskatten träffa just dessa arbetande"
prot-1880--ak--047,35,i-2xBdHaaUTTNo8XfnUK2mUC,N:o 47.,margin,,,,https://betalab.kb.se/prot-1880--ak--47/prot_1880__ak__47-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--047.xml#L2805,,N:o 47.
prot-1880--ak--047,35,i-2ELcLUiRCbNdzjWYBamgBt,Om indragning af inspektorsbefattningen vid des. k,margin,,,,https://betalab.kb.se/prot-1880--ak--47/prot_1880__ak__47-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--047.xml#L2808,,Om indragning af inspektorsbefattningen vid des. k. Visingsö skolegods.
prot-1880--ak--047,35,i-2vn4wAEg4vyhJHmqF4eX9e,(Forts.),margin,,,,https://betalab.kb.se/prot-1880--ak--47/prot_1880__ak__47-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--047.xml#L2812,,(Forts.)
prot-1880--ak--047,35,i-Bq3kJ69ubgYWa3XFCim2vM,"36 Onsdagen den 28 April, e. m.",margin,,,,https://betalab.kb.se/prot-1880--ak--47/prot_1880__ak__47-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--047.xml#L2815,,"36 Onsdagen den 28 April, e. m."
prot-1880--ak--047,35,i-5SHkaY4M2GhQBAPo322nNt,"Utskottet hade, med anledning af berörda motion, h",note,,,,https://betalab.kb.se/prot-1880--ak--47/prot_1880__ak__47-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--047.xml#L2818,,"Utskottet hade, med anledning af berörda motion, hemstält,"
prot-1880--ak--047,35,i-Pp3ZHy9RrxCf3uddGRbM5D,att Riksdagen måtte i underdånig skrifvelse anhåll,note,,,,https://betalab.kb.se/prot-1880--ak--47/prot_1880__ak__47-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--047.xml#L2821,,"att Riksdagen måtte i underdånig skrifvelse anhålla, det Kongl. Maj:t täcktes taga i öfvervägande, huruvida icke, till besparing för skolefonden, inspektorsbefattningen vid Visingsö skolegods kunde indragas och de med denna befattning förenade göromål på vederbörande kronobetjening öfverflyttas."
prot-1880--ak--047,35,i-9We6y7V9B1ZSHyGDJGw7YB,Efter upplösning häraf yttrade motionären,note,,,,https://betalab.kb.se/prot-1880--ak--47/prot_1880__ak__47-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--047.xml#L2828,,Efter upplösning häraf yttrade motionären
prot-1880--ak--047,35,i-jDmuyokyNytGn4zawJwTw,Herr J. Andersson i Tenhult:,intro,,,,https://betalab.kb.se/prot-1880--ak--47/prot_1880__ak__47-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--047.xml#L2831,,Herr J. Andersson i Tenhult:
prot-1880--ak--047,35,i-LxtLcJaupnhW7wF9zXSNfh,Jag anhåller att få lemna ett par upplysningar i n,u,,,,https://betalab.kb.se/prot-1880--ak--47/prot_1880__ak__47-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--047.xml#L2835,,"Jag anhåller att få lemna ett par upplysningar i nu föreliggande fråga. Stats-Utskottet har omnämnt, att en del Visingsö skolegodshemman äro skatteköpta, och detta eger sin rigtighet, men dessutom ber jag få nämna, att några eller åtminstone delar af några bland dessa hemman blifvit lösta till frälse. Då så är fallet, är det ju helt naturligt, att hvarken den nuvarande skolegodsinspektoren eller kronobetjeningen, i fall den kommer att taga dem om hand, kan för dessa hemman hafva någon som helst slags uppbörd."
prot-1880--ak--047,35,i-8JguxkHtx3Z4KY9HydZqPv,"Vidare ber jag få upplysa, att, då Utskottet beräk",u,,,,https://betalab.kb.se/prot-1880--ak--47/prot_1880__ak__47-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--047.xml#L2847,,"Vidare ber jag få upplysa, att, då Utskottet beräknat den ifrågavarande inspektorens hela lön jemte räntor till 584 kronor, detta icke är hela hans aflöning, utan han har dessutom arrendet af två särskilda hemman, Vetterman och Stenkilstorp. Huru stort arrendet för dessa två hemman är, kan jag icke med visshet säga, men efter de upplysningar jag erhållit genom bref från enskilda personer på orten skulle det tillhopa uppgå till något öfver 1,000 kronor. Hans hela lön uppgår således till omkring 1,600 kronor, och det är sålunda icke någon liten förlust skolväsendet gör genom att hålla en särskild skolegodsinspektor."
prot-1880--ak--047,35,i-JTxY2rdZ1PU9pZLibkCdtm,"Jag har endast velat omnämna detta, och sedan jag ",u,,,,https://betalab.kb.se/prot-1880--ak--47/prot_1880__ak__47-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--047.xml#L2861,,"Jag har endast velat omnämna detta, och sedan jag gjort det, återstår för mig ej annat. än att yrka bifall till Utskottets föreliggande betänkande."
prot-1880--ak--047,35,i-CqxKatG7xQTBTHTPxY2oLF,Vidare yttrades ej. Kammaren biföll Utskottets hem,note,,,,https://betalab.kb.se/prot-1880--ak--47/prot_1880__ak__47-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--047.xml#L2867,,Vidare yttrades ej. Kammaren biföll Utskottets hemställan.
prot-1880--ak--047,35,i-L3qCY6hKZBmxEjvmysGk6Q,"8 14,",title,,,,https://betalab.kb.se/prot-1880--ak--47/prot_1880__ak__47-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--047.xml#L2870,,"8 14,"
prot-1880--ak--047,35,i-GCkmsMyLP7fNuxVbBf9kz2,"Föredrogs Stats-Utskottets Utlåtande N:o 47, i anl",note,,,,https://betalab.kb.se/prot-1880--ak--47/prot_1880__ak__47-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--047.xml#L2873,,"Föredrogs Stats-Utskottets Utlåtande N:o 47, i anledning af väckta motioner, angående afskrifning af grundskatterna och indelningsverket samt ändrad fördelning af det rikets städer och köpingar åliggande ordinarie båtsmanshållet."
prot-1880--ak--047,35,i-SjbSSwhj7dsK8y7PtN8zQC,Punkten 1:,note,,,,https://betalab.kb.se/prot-1880--ak--47/prot_1880__ak__47-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--047.xml#L2879,,Punkten 1:
prot-1880--ak--047,35,i-6Kfwi7mrhwWdzkxn7UD23X,Bifölls.,note,,,,https://betalab.kb.se/prot-1880--ak--47/prot_1880__ak__47-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--047.xml#L2882,,Bifölls.
prot-1881--ak--036,20,i-5rmtSYnA1pyTWPNzgCWHBB,"Lördagen den 2 April, e. m. 21 N:o 36.",margin,,,,https://betalab.kb.se/prot-1881--ak--36/prot_1881__ak__36-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1881/prot-1881--ak--036.xml#L1618,,"Lördagen den 2 April, e. m. 21 N:o 36."
prot-1881--ak--036,20,i-UJs3R5JYQ1wraQJxgbdeEc,"i konkurslagen, som här ifrågasatts, till stånd, s",u,,,,https://betalab.kb.se/prot-1881--ak--36/prot_1881__ak__36-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1881/prot-1881--ak--036.xml#L1621,,"i konkurslagen, som här ifrågasatts, till stånd, så vill jag för min Om ändring i del yrka bifall till Herr Sundells reservation. - $ 41"
prot-1881--ak--036,20,i-UzcU41NzJBvdkqutaWzjyP,Konkurslagen.,margin,,,,https://betalab.kb.se/prot-1881--ak--36/prot_1881__ak__36-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1881/prot-1881--ak--036.xml#L1626,,Konkurslagen.
prot-1881--ak--036,20,i-Kj1Cg9o2jBuk7RjvnDpd2L,Herr Lundgren: Allt sedan den nya konkurslagen utf,"intro,u",,,,https://betalab.kb.se/prot-1881--ak--36/prot_1881__ak__36-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1881/prot-1881--ak--036.xml#L1629,,"Herr Lundgren: Allt sedan den nya konkurslagen utfärdades, (Forts.)"
prot-1881--ak--036,20,i-Gsd3XhKxvSAa5AjxYxSTSh,hafva ändringsförslag ständigt framkommit beträffa,u,,,,https://betalab.kb.se/prot-1881--ak--36/prot_1881__ak__36-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1881/prot-1881--ak--036.xml#L1633,,"hafva ändringsförslag ständigt framkommit beträffande stadgandena angående ombudsmannainstitutionen. Följaktligen tror jag, att de anspråk på ändring i detta hänseende, som nu af motionären framstälts, kunna anses vara fullt befogade."
prot-1881--ak--036,20,i-XJm2rhQvfwTcZ3HzaTHfA6,"Jag vill nu icke uppehålla Kammarens tid, utan ins",u,,,,https://betalab.kb.se/prot-1881--ak--36/prot_1881__ak__36-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1881/prot-1881--ak--036.xml#L1641,,"Jag vill nu icke uppehålla Kammarens tid, utan inskränker mig till att yrka bifall till Herr Sundells reservation."
prot-1881--ak--036,20,i-Y16AHGptXos7E4HeNgkyjr,Herr Johannes Jonson:,intro,,,,https://betalab.kb.se/prot-1881--ak--36/prot_1881__ak__36-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1881/prot-1881--ak--036.xml#L1646,,Herr Johannes Jonson:
