content,tag
"Genom denna väldiga kredit och genom de senare krediterna har emellertid riksbanken i själva verket tömt ut sin tillgång på utländska valutor i mycket hög grad. Den har ju varit nere i 24.6 miljoner kronor i oktober månad förra året. De återstående krediterna skall jag icke närmare ingå på. Men jag kan icke underlåta att säga, att jag för min del icke kan förstå annat, än att det ligger någon motsägelse emellan herr statsministerns yttrande på förmiddagen i dag och herr bankofullmäktigen Larssons i dag på eftermiddagen — herr Larsson var ju inne på det själv. Ty när jag läser en aftontidning för i dag, som tydligen har infört ett referat av statsministerns anförande in extenso — jag kan icke tro annat, än att det är in extenso — så står där beträffande fyrtiomiljonerskrediten och de förhandlingar, som fördes angående den, att statsministern i dag på förmiddagen yttrat, att, »därest en ny bankkredit skulle lämnas åt denne låntagare, detta endast borde ske, därest Bolidenaktierna lades i pant för ett i förhållande till deras verkliga värde skäligt belopp». Så har ju också skett enligt hans och bankofullmäktiges mening. Den första framställningen om den större krediten på 87 miljoner kronor avslogs, och 1 stället blev det 40 miljoner kronor. Men därefter tillägger hans excellens statsministern rörande det sammanträffande, som ägde rum: »Det var om frågan, huru en belåning av dessa aktier skulle kunna ordnas på sådant sätt, att, därest panten måste realiseras, staten skulle kunna erhålla optionsrätt till förvärvandet därav, som hela sammanträdets meningsutbyte rörde sig.» I det protokoll, som herr finansministern här lämnade upp till herr Larsson, och som herr Larsson uppläste, kan jag emellertid icke finna ett ord om den saken, så att 1 det fallet sväva åtminstone kammarens ledamöter i okunnighet om, vilkendera ",seg
Måndagen den 18 januari e. m. 89 ,note
"hela vår demokrati, som ligga i, att en av hörnpelarna för en demokratisk statsordning, nämligen en demokratisk rättsordning, undergräves, och det sker genom att man säger, att om ej en domstol fäller en dom »i överensstämmelse med det vi vilja», kommer arbetarklassen att mista förtroendet för svensk rättsordning. Det är allvarligt att komma in på en sådan bog, ty därmed undergräves det demokratiska rättsmedvetandet och därmed vår demokratiska samhällsordning. Det finnes knappast, kan man säga, för ett demokratiskt rättssamhälle en större olycka än detta. Och tyvärr är det ej blotta ord det är fråga om, och det är detta, som jag speciellt vill peka på. Man kan säga, att etl parti icke alltid är ansvarigt för vad enskilda pressorgan säga, men om det kommer utan protester från ledande håll, så finnes det ett ansvar. Men det är värre, när man skrider från ord till handling. Här har förekommit, att Sveriges största lokala arbetarsammanslutning, Stockholms arbetarkommun, företagit och i pressen annonserat dag efter dag en insamling för betalning av vissa belopp, som laga domstol utdömt. Såvitt jag förstår innebär det ej annat, än att man på den vägen vill annullera ett straff, som laga domstol utdömt. Det är riktigt vad jag säger, det förtjänar ej något leende. Och om verkligen de närvarande tvivla på detta, ber jag att få nämna, att i det största antalet av demokratiska samhällen i Europa finnes det bestämda lagbestämmelser, som stadga straff för detta, t. ex. i Österrike, Ungern, Tyskland, Frankrike m. fl. länder. Jag ber att få läsa upp ett par av dessa bestämmelser för att visa, vad man inom sådana samhällen, där man har sinne för vad en demokrati kräver av sina medborgare, anser om dylika ting. I Österrike heter det i en paragraf i strafflagen så: »Den som offentligen föranstaltar eller offentliggör insamlingar eller subskriptioner i syfte att därmed täcka eller ersätta böter eller skadestånd, ådömda för straffbara handlingar, gör sig skyldig till brottsligt förfarande och straffas med fängelse från fjorton dagar intill tre månader. Om dylik förbrytelse begås genom tryckt skrift, straffas den med strängt fängelse från en till sex månader.» Och i Frankrike finnes en lag av 1881, som ännu är i gällande kraft, där det heter: »Det är förbjudet att föranstalta eller offentliggöra subskriptioner som ha till syfte att ersätta böter eller skadestånd, som lagligen ådömts; förbrytelsen straffas med fängelse från 8 dagar till sex månader och böter från 100 till 1,000 francs, eller med ettdera av dessa straff.» Här träder således vår största lokala socialdemokratiska sammanslutning in för det, som i andra demokratiska länder anses vara en svår förbrytelse mot det demokratiska rättsmedvetandet. Och jag skulle verkligen vilja till herr justitieministern framföra en vördsam förfrågan, om han har observerat den lucka i svensk lag, som här uppenbarligen förefinnes. Jag har för säkerhets skull rådgjort med strafflagsauktoriteter, iven med en sådan, för vilken säkerligen den nuvarande frisinnade regeringen av naturliga skäl har den största respekt, och de ha ansett, att det är uppenbart, att här är en lucka i lagen, som bör utfyllas. Jag vill emellertid, då det är klart, att dylika saker äro ställda på lång sikt, till herr Hansson i Stockholm rikta en vädjan, om han ej, med den ansvarsfulla uppfattning som jag tror att han har om dylika ting, vill använda sin stora auktoritet bland de sina för att söka avstyra dylikt, som verkligen alldeles bestämt måste avtrubba känslan för rätten här i Sverige, detta att man faktiskt annullerar en dom, som är fälld av laga domstol. ",seg
"Jag skall ej gå in längre på detta. Jag skall ej heller fortsätta debatten. Till sist skall jag bara rikta en enda liten replik till herr Hansson, lika allmän som de ord han själv uttalade. Han frågade i slutet av sitt anförande: Är krisen endast tillfällig eller innebär den ett sammanfallande av det gamla kapitalistiska systemet? Jag frågar i stället: Sammanhänger krisen med — den frågan kan man göra sig ——- sammanhänger den med, att det finnes för ",seg
Nr dä. ,note
Vid remiss av statsverkspropositionen. (Forts.) ,note
Lördagen den 7 maj e. m. 71 ,note
"då den vill låta påskina, att den skulle vägrat krediten på 74.7 miljoner kronor med risk att Kreugerkoncernen inställt sina betalningar i en tid, då den ännu ansågs vara synnerligen solid, och jag har också svårt att förstå majoriteten då den säger, att Sveriges tre största banker borde ha visats till riksdagen, då de sökte rediskontera sina växlar. En huvudstadstidning har betecknat detta tal såsom fariseiskt, illojalt och som ett upprörande hyckleri. Jag vill inte använda så hårda ord, men det skall bli rätt intressant att se, om högern såsom parti vill gå in för det programmet! ",seg
"Vad är det, som hänt och som vållat så mycken diskussion här och 1 pressen? Jo, ingenting annat än det, att riksbanken lånat ut pengar mot god ränta och god säkerhet för att stödja det svenska kreditväsendet och därmed också Sveriges näringsliv i en bekymmersam och påfrestande tid. Jag hoppas och tror, att då den här stormen en gång är över, skall det visa sig, att vi kommit igenom världskrisens bränningar mera oskadda än mången annan nation. Därför har jag inte heller kunnat sluta mig till dem, som här riktat ett så starkt klander mot riksbanksfullmäktige och särskilt emot riksbankschefen. Såvitt jag kunnat finna, är nämligen denne en synnerligen kunnig, duglig och självständig man, som förtjänar riksdagens stöd. Att vissa storbanker, som själva vilja agera riksbank, kunnat finna det angenämare, om vi haft en mindre självständig riksbankschef, kan jag förstå, men jag kan inte fatta, att riksdagen skall ha någon anledning att böja nacken för någon storbank. ",seg
"Då herr Stendahl och utskottsmajoriteten säga, att kreditgivningen till Skandinaviska banken och Kreugerkoncernen har minskat landets likvida tillgångar och därmed vållat restriktioner och högt ränteläge till men för det svenska näringslivet, är det en sanning med modifikation. Det är nämligen så, att likviditeten hos de svenska bankerna är synnerligen god, men de våga icke släppa ut pengarna av fruktan för att nervösa insättare skola rusa till och taga ut sina pengar. Därför måste de hålla en jämförelsevis stor reserv av likvida medel. Om herr Stendahl hade sagt, såsom sanningen är, att ingen bank för närvarande är i det läget, att den minsta fara för insättarnas medel förefinnes, skulle det ha bidragit till att stilla oron och lugna insättarna. Därmed skulle också bankerna kunna släppa ut sina likvida tillgångar och kreditrestriktionerna försvinna av sig själva. ",seg
"Jag ber, herr talman, att få ansluta mig till yrkandet om utlåtandets läggande till handlingarna med gillande av reservanternas motivering i denna punkt. ",seg
Herr Lindhagen: Herr talman! TI denna bollkastning om våra förmodanden har jag begärt ordet för att angiva även min röstning och grunderna för densamma. ,seg
"Diskussionen har hittills rört sig om en viss situation, som klarerats på ett visst sätt under ett tvångsläge. Jag är icke kompetent att bedöma, hur man rätteligen borde handlat vid detta tillfälle. Jag har icke upplevat tillfället och har icke satt mig in i det. Jag förstår bara, att det har varit en börda för dem, som skulle klarera ut den här angelägenheten. Därför kan jag på denna sak icke lägga någon annan synpunkt än det bekanta ordet: »Döm ej strax den vilseförda, stolte broder, med förakt! Icke vägde du den börda ödet på hans skuldra lagt.» Det anser nu också utskottet enhälligt, ty alla vilja ju medge ansvarsfrihet. Alltså ha vederbörande i alla fall fyllt sitt värv på ansvarsfullt eller åtminstone ansvarsfritt sätt. ",seg
"Det är då ganska egendomligt, att här mäta två olika linjer i fråga om motiverna, och det egendomligaste är, att utskottets ledamöter i en sådan neutral fråga grupperat sig efter partier. Det förstår jag inte alls. Därför befarar jag, att bakom dessa partimeningar ligga bisynpunkter, obehöriga saker, som ",seg
Nr 383. ,note
Ang. vissa till Kreugerkoncernen lämnade krediter m. m. (Forts.) ,note
Onsdagen den 11 maj e. m. 61 Nr 35. ,note
"ständigt har hand om diariet. Han skall under alla omständigheter föra Lagförslag om sin dagbok, och genom att göra den litet vidlyftigare, får han i den in allt viga fana som behöver stå i protokollet. Dagboken kompletteras med den ingivna hand- fustscker för lingen, skuldebrevet eller köpebrevet, och ifall det behövs någon anteckning landet m. m. om ett intyg, som bifogats, eller om en upplysning, som lämnats, t. ex. att — (Forts) säljaren eller inteckningsutställaren är ogift, så göres denna anteckning på ",seg
akten och förses med registratorns signum. Sedan kan den inskrivningsdomaren ,seg
justera diariet och låta utskriva bevis. Det hela kan alltså gå för ,seg
sig på ett mycket enkelt sätt. | ,seg
"Detta passar endast för domstolar, där man har ett mycket utvecklat inskrivningsväsen. Det passar t. ex. icke alls för sådana domstolar, där den ene notarien efter den andre sysslar med inskrivningsväsendet. I dylika domstolar är det nödvändigt, att man har en sträng kontroll från domarens sida, och den kontrollen utövar han enklast och lättast genom att läsa ifrågavarande protokoll och se till, att allt är ordentligt infört. Men samma behov av kontroll föreligger icke vid de domstolar, där man verkligen har ett ordnat inskrivningsväsende och samma personer ständigt syssla därmed. ",seg
"Vad som särskilt föranledde mig att gå med på ett tillstyrkande av aktsystemet var den omständigheten, att en domare vid Stockholms rådsturätt. som studerat systemet i Köpenhamn, enligt den rapport han avgivit över sina studier för sin del kommit till det resultatet, att det skulle synnerligen väl lämpa sig för Stockholms rådsturätt och kunna föranleda betydande kostnadsbesparingar. Det skulle alltså därigenom kunna ske en rationalisering, vilken skulle vara till nytta. Under sådana förhållanden ansåg jag för min del, att man icke borde motsätta sig systemet, under förutsättning att Kungl. Maj:t i varje fall prövar, om det kan införas, och vederbörande domstol eller vederbörande inskrivningsdomare jämte häradshövdingen eller borgmästaren äro ense om att systemet lämpar sig. Men jag förutsätter, att Kungl. Maj:ts prövning icke blir enbart formell, även i de fall, då domstolen själv anser, att systemet lämpar sig för densamma. ",seg
"Min uppfattning har alltså varit den, att systemet med protokoll i regel erbjuder den bästa säkerheten, men att i undantagsfall dagbokssystemet jämte ett aktsystem innebär en lika god säkerhet. Det är alltså för undantagsfallen, som jag anser, att aktsystemet kan komma i fråga. Nu säger herr Sundberg, att man icke bör lagstifta olika för olika domstolar. Jag får säga, att jag icke riktigt kan gilla den uppfattningen. Då t. ex. i en grannstad till herr Sundbergs vederbörande tjänsteman underlåter att göra införingar i fastighetsböckerna under något års tid, frågar jag, om man skall vara förhindrad att, för att skydda sig mot sådant, medgiva förenklingar vid en domstol, där det finns ett utmärkt kontrollerat system. ",seg
"Jag skall vidare yttra några ord om inteckningsförnyelserna. Jag har i utskottet röstat emot en skrivelse, mera därför att jag anser, att man icke i dessa tider borde besvära Kungl. Maj:t med en sådan, då det uppenbarligen icke kan bliva fråga om att genomföra ifrågavarande reform utan sammanhang med en lönereglering åt häradshövdingarna. Men principiellt är jag av den uppfattningen, att inteckningsförnyelserna i sin nuvarande form böra avskaffas. Jag har aldrig förstått, att man haft någon glädje av att bereda folk rättsförluster på erund av de fall av underlåten förnyelse, som ständigt och jämt inträffa. Det har gjort, att våra inteckningar äro föga populära placeringsobjekt bland den stora allmänheten. Folk vågar knappt ha en inteckning. Man tänker, att man kanske glömmer att förnya den, och därför få inteckningarna söka sig till bankerna, så att det ofta blir en mellanhand, som träder i stället för den direkta belåningen. ",seg
"Som jag alltså har den uppfattningen, att inteckningsförnyelserna aldrig ",seg
96 Nr 30. Onsdagen den 5 april e. m. ,note
"Ang. stödjande av slaktdjursmarknaden m. m. (Forts.) herr Strindlund m. fl., hade hemställts, att riksdagen måtte anhålla att Kungl. Maj:t för den nu samlade riksdagen ville framlägga utredning och förslag beträffande åtgärder för stödjande och ordnande av slaktdjurs- samt kött- och fläskmarknaden främst i prisförbättrande syfte. ",note
"Utskottet hemställde, att riksdagen i anledning av förevarande motioner måtte i skrivelse till Kungl. Maj:t anhålla, att Kungl. Maj:t ville om möjligt för den nu samlade riksdagen framlägga utredning och förslag beträffande åtgärder för stödjande och ordnande av slaktdjurs- samt kött- och fläskmarknaden, främst i prisförbättrande syfte. ",note
"Reservation hade emellertid avgivits av herrar Johansson i Uppmälby, Carl E. Eriksson, Dalberg, Uddenberg, Olsson i Rödningsberg och Ericsson i Sörsjön, vilka ansett, att utskottet bort hemställa, att förevarande motioner icke måtte föranleda någon riksdagens åtgärd. ",note
Utskottets hemställan föredrogs. Därvid yttrade: ,note
"Herr Johansson i Uppmälby: Herr förste vice talman, ärade kammarledamöter! Jag blev litet förvånad, när denna motion väcktes och blev remitterad till jordbruksutskottet. Denna motion är väckt av ett par ledamöter i den så kallade jordbruksutredningen, och de väckte denna motion, innan ens deras kommittébetänkande fanns tillgängligt i tryck. Det var ju först under början av detta år, som detta kommittébetänkande kom till allmänhetens kännedom. Jag förstår mycket väl dessa sakkunniga. De hava väl resonerat som så, att alla de förslag, som de lägga fram, äro så utomordentligt väl avfattade, att det är ingen möjlighet, att det kan komma någon kritik från något håll däremot. I annat fall tycker jag, att de skulle åtminstone hava dröjt till dess att remisstiden hade utgått eller åtminstone till dess att deras betänkande funnits tillgängligt i tryck. ",seg
"Nu har utskottet på grund av denna motion tillstyrkt, att riksdagen skulle avlåta en skrivelse till Kungl. Maj:t om, att Kungl. Maj:t skulle, i den mån det är möjligt, för den nu samlade riksdagen framlägga utredning och förslag beträffande ",seg
åtgärder för stödjande och ordnande av slaktdjurs- samt kött- och ,seg
"fläskmarknaden främst i prisförbättrande syfte. Man har sagt i utskottet från majoritetens sida, att det här är så mjukt skrivet. Man begär ju icke mera än att, om Kungl. Maj:t finner det möjligt, Kungl. Maj:t skall lägga fram det. Tacka för det! Man kan väl icke skriva, att Kungl. Maj:t skulle lägga fram det, om det vore omöjligt. utan man får väl hava denna smidigare form. ",seg
"Men jag vill säga, att detta är ett projekt, som icke är avfärdat i en handvändning. Det är ute på remiss hos myndigheterna, och remisstiden utgår icke förrän den 15 april. Riksdagen fattar beslut långt innan remisstiden är ute, sedan skola dessa inkomna yttranden naturligtvis som vanligt granskas och sammanställas, och därpå skall regeringen taga ståndpunkt och komma fram med en proposition. Jag vill då säga vad jag sagt till en ledamot i kammaren i dag, att det är icke meningen att Kungl. Maj:t skulle lägga fram allt detta. Det är icke så små saker, det är elva olika förslag, som skulle komma fram. Det gäller för det första utlämnande av lån för anläggande, ombyggnad eller modernisering av andelsslakteri och uppläggande av en lånefond med ett begynnelsekapital av 1 miljon kronor: för det andra ett anslag av 10,000 kronor att av Sveriges allmänna lantbrukssällskap användas vid ordnande av noteringsväsendet på slaktdjurshandelns område; för det tredje skall det vara ändrade fraktsatser för levande djur vid transport å statens järnvägar; för det fjärde årlig statistisk berättelse rörande slakterinäringen; för det femte skall det vara åtgärder på sätt i betänkandet angivits för att inom ",seg
Ang. Järvafältets elektrifiering. ,note
12 Nr 38. Onsdagen den 10 maj. ,note
"Ang. anslaget till flottans ersättningsbyggnad. (Forts.) sättningsbyggnad. Jag anser således visserligen, att mitt yrkande inkluderar jämväl det yrkande, som herr Holmgren tidigare har gJort, men jag medger, att måhända någon tvekan kan uppstå vid behandlingen framdeles av min motion, vid det förhållandet att herr Holmgrens motion nu kommer att av kammaren avslås. ",seg
"Jag skulle därför, herr talman, ansett mig berättigad att yrka återremiss på denna punkt, eventuellt med en hemställan till utskottet att utskottet måtte föreslå, att jämväl herr Holmgrens motion i vad den avser nu förevarande anslag måtte remitteras till det särskilda utskottet. Emellertid har herr Holmgren m. fl. i denna kammare sedermera väckt en motion rörande anslag till ersättningsbyggnad för flottan, vilken motion i det stora hela täcker det av mig tidigare framställda yrkandet. Under alla omständigheter blir således detta äskande, i sak och i det stora hela sammanfallande med mitt, av riksdagen prövat, och jag skall därför inte, herr talman, nu komma med något yrkande på denna punkt. ",seg
"Jag har emellertid icke kunnat underlåta att här i kammaren påpeka den egendomliga situation, vari jag såsom motionär måhända lätt skulle kunna komma vid det tillfälle, då min motion kommer upp till behandling i kammaren, men jag har, som sagt, på denna punkt nu icke något yrkande. ",seg
Vidare anfördes ej. Kammaren biföll utskottets hemställan. ,note
$ 9. ,note
"Vid härpå skedd föredragning av statsutskottets utlåtande, nr 74, i anledning av Kungl. Maj:ts proposition med förslag till lag om ändrad lydelse av 8 och 9 $$ i lagen den 2 juli 1915 (nr 261) angående anskaffande av hästar och fordon för krigsmaktens ställande på krigsfot (hästutskrivningslagen) m. m., i vad propositionen avser anslagsfrågorna, blev utskottets däri gjorda hemställan av kammaren bifallen. ",note
$ 10. ,note
"Därnäst i ordningen var å föredragningslistan uppfört statsutskottets utlåtande, nr 75, 1 anledning av väckt motion om anslag till Järvafältets elektrifiering. ",note
Utskottets hemställan föredrogs; och anförde därvid: ,note
"Herr Lundqvist i Rotebro: Herr talman! Jag ber att få uttala ett beklagande av att statsutskottet har avstyrkt denna min motion med den synnerligen behjärtansvärda och på samma gång mycket rimliga framställning, som den inrymmer. Förhållandena måste ju anses ganska anmärkningsvärda. Jag tillåter mig fästa kammarens uppmärksamhet på, att detta stora övningsfält, som ligger alldeles utanför Stockholm, mitt inne bland de norra förstäderna, med ett fyrtiotal olika gårdar, ännu inte är elektrifierat. Jag skulle knappast tro, att det finnes några andra gårdar i hela Uppland med tillnärmelsevis samma förutsättningar, som ha det så dåligt ställt i nu förevarande avseende, som alla dessa gårdar på kronans egen mark. ",seg
"Jag ber även få fästa uppmärksamheten på att bägge de militära myndigheter, som statsutskottet hört, ha på det livligaste tillstyrkt motionen. Icke desto mindre har statsutskottet ansett sig för närvarande icke kunna förorda framställningen, på grund av bristande utredning, förefaller det. ",seg
"Som frågan nu ligger till, skall jag, herr talman, endast be att till herr ",seg
64 Nr 41. Lördagen den 20 maj. ,note
"Ang. ändrad lydelse av 59 $ väglagen. (Forts.) sagt, därför motionen framkom, och jag tror, att jordbruksutskottets majoritets välvilliga behandling av denna motion också 1 åtminstone någon grad är beroende av att man kommit till insikt om att jordbrukets läge är sådant, att det är all anledning att försöka få bort kvarstående orättvisor, som ställa jordbrukarna i sämre läge än andra folkgrupper. Beträffande de argument, som framförts emot denna reforms vidtagande nu, kan man konstatera en viss olikhet i de uppfattningar, som därvid gjort sig gällande. Det har framhållits från visst håll, att man är lika villig som utskottets majoritet att giva jordbrukarna rättvisa, eller åtminstone lika mycken rättvisa som här begärts, men man har framhållit, att utbrytandet av dessa detaljer skulle så avsevärt försvåra vägreformens genomförande i övrigt, att man därför icke kunde gå in för det. Jordbruksutskottets ärade ordförande framhöll särskilt, att det skulle omöjliggöra eller åtminstone försvåra den skatteutjämning, som skulle verkställas mellan olika områden genom att man finge större väghållningsdistrikt. Herr Abel Andersson däremot poängterade mycket skarpt, att, om denna separata reform genomfördes, skulle det uppstå ännu större orättvisa mellan de olika väghållningsdistrikten. Det argumentet är ju ett stöd för att vägreformen i övrigt bör genomföras vid nästa riksdag. ",seg
"Herr Andersson i Höör, som i denna debatt kommit med de allra frommaste önskningar, är med på att jordbrukarna skola få mindre skatt, men ingen annan skall betala mer för det. Det är ett idealiskt sätt att lösa skattefrågor. ",seg
"Den siste ärade talaren har jag en särskild anledning att yttra några ord till därför, att han just kom att tala om småbrukarnas ställning till den föreslagna reformen. Han är småbrukare, och jag är också småbrukare, men det är litet skillnad på oss: jag är en fattig småbrukare, och han är en förmögen småbrukare. Han söker nu uppvisa, att denna reform icke alls är värdefull för småbrukarna, och så tillvida har han rätt, som den icke innebär någon fördel för sådana småbrukare, vilkas inkomst av jordbruk betydligt understiger deras övriga inkomster. Därmed förklaras hans personliga inställning, kan jag säga, om jag skall vända mig personligen till honom, men jag vill tilllägga: här är för närvarande i Sveriges land icke så värst många verkliga småbrukare, som komma upp till beskattningsbar inkomst, ty i regel ha de hustru och barn att få avdrag för. Alltså är det icke riktigt att föra fram den synpunkten, att det är fråga om ett övervältrande av skattebördan på de minst bärkraftiga, ty de, som ha de minsta inkomsterna, ha ingen vägskatt alls, vare sig enligt nu gällande lag eller den föreslagna ändringen. Jag vågar bestämt förfäkta, att de lantarbetare eller småbrukare, som ha så pass stor inkomst, att de komma upp i beskattningsbart belopp, ha bättre möjlighet betala den vägskatt, som skall uttagas av dem, än de fattiga småbrukare, som i dessa tider ingen inkomst ha eller i bästa fall kanske ha en inkomst av bara en procent av taxeringsvärdet eller däromkring. När jordbruket i regel går med så stor förlust, bör det räcka, om vi skatta för 7'/> procent av taxeringsvärdet, i stället för dessa 15 procent, som vi nu skatta för, även om vi ha skulder för alltihop. Såsom fattig småbrukare vill jag göra gällande, att den, som har inkomst, så att han skall erlägga vägskatt, har bättre möjlighet till det än den fattige jordbrukare, som har skulder för allt vad han har och ingen verklig inkomst. Det bör räcka med en skatt uppgående till 7/2 procent av taxeringsvärdet, och jag ber för den skull att få yrka bifall till utskottets ",seg
"Herr Herou: Herr talman! Herr Andersson i Höör anförde en synpunkt, som jag icke vill låta stå oemotsagd, en synpunkt, som vi givetvis skulle vara mycket känsliga för, därest hans uppgifter varit riktiga. Han uppställer ",seg
30 Nr 14. Onsdagen den 22 februari f. m. ,note
"Om upphävande av postmedlens karaktär av bevillningar. (Forts.) beträffande de andra s. k. affärsdrivande verken, intet förändrar däri att Kungl. Maj:t säger ja, ja och amen till vad vederbörande generaldirektör föreslår. Bortsett från att denna efterföljdsgranskning inte heller medför någon som helst ändring i beslutet, måste jag säga, att själva saken, sådan den här föreligger — postmedlens omnämnande bland bevillningar — inte blott är en gammal sak utan också en sak, som sammanhänger därmed, att postverket inte är blott ett affärsdrivande verk. Vi ha en stor benägenhet att låta vår uppfattning av de olika verken bestämmas bara av ett ord, ett namn. »Affärsdrivande verk», säga vi och tvärt har allt annat försvunnit. Men här föreligger den situationen, att postmedlen sedan gammalt haft och fortfarande ha bevillnings karaktär. Innebörden härav är, att om man, som herr Björnsson uttryckte sig, med vissa avgifter subventionerar andra förvaltningsgrenar inom verket, detta sker med riksdagens medgivande, och det förefaller mig, som om man borde låta riksdagen överväga dylika ting. Huruvida i följd därav detsamma även borde gälla rörande andra verk, därom föreligger ingen fråga för närvarande, och jag skall inte gå in därpå. Man kan inte slå ihjäl en bestående rätt genom att säga, att den borde gälla även i andra fall. Man kunde ju lika väl taga under övervägande att införa den också på dessa områden. I utskottet var doktor David Bergström förra året inne på den linJen, att även andra avgifter skulle läggas in under bevillningarna. Men detta kan man inte göra utan en ordentlig utredning, och någon sådan har man icke nu kunnat erhålla. ",seg
"Till sist vill jag säga — och då kommer jag till det jag egentligen begärde ordet för — att den omständigheten, att första kammaren förra året fattade ett visst beslut i denna fråga, inte torde betyda så synnerligen mycket, då — om jag inte alldeles missminner mig — kammaren var ganska fåtaligt besatt den gången. Under sådana förhållanden kunna ju de, som då voro frånvarande, nu få tillfälle att taga ställning till frågan, vilket de då inte gjorde. ",seg
Jag vidhåller mitt avslagsyrkande. ,seg
"Efter det överläggningen förklarats härmed slutad, gjorde herr talmannen Jämlikt därunder förekomna yrkanden propositioner, först på antagande av det i punkten införda grundlagsändringsförslaget samt vidare därpå att förslaget skulle förkastas; och förklarade herr talmannen, sedan han upprepat propositionen på förslagets antagande, sig anse denna proposition vara med övervägande ja besvarad. ",note
"Herr Reuterskiöld begärde votering, i anledning varav uppsattes samt efter given varsel upplästes och godkändes en så lydande omröstningsproposition: ",note
"Den, som antager det i punkten A 9 av konstitutionsutskottets memorial nr 4 införda vilande förslaget angående ändrad lydelse av $ 60 regeringsformen, röstar ",note
Ja; ,note
Nej; ,note
"Vinner Nej, förkastas ifrågavarande förslag. ",note
"Den, det ej vill, röstar ",note
"Sedan kammarens ledamöter intagit sina platser samt voteringspropositionen efter förnyad uppläsning anslagits, verkställdes omröstningen på det sätt, att efter särskilda uppmaningar av herr talmannen först de ledamöter, som ville rösta för ja-propositionen, och därefter de ledamöter, som ville rösta för nejpropositionen, reste sig från sina platser; och befanns därvid, att flertalet röstade för nej-propositionen. ",note
14 Nr 31. Onsdagen den 26 april. ,note
ÅN iieen till tjänstledighet för fullgörande av riksdagsmannauppdrag. orts. ,note
"dag synes framgå, att i statsrådsberedningen beslutats »skyldighet att återinträda under riksdagens förpuppning». ",seg
"Under år 1916 var riksdagen förpuppad från den 15 juni till den 16 december, då riksdagen avslutades. Under förpuppningstiden voro kamrarna sammankallade vid särskilda tillfällen under september, oktober och november månader huvudsakligen för att taga del av anmälningar om riksdagsmäns frånfälle och förrättade val av nya riksdagsmän. Dessutom förekommo ärenden angående godkännande av inkomna avsägelser samt om val av deputerad. ",seg
"Den ovan angivna formuleringen beträffande tjänstledighet för greve Spens förekom i Kungl. Maj:ts beslut den 30 december 1916, den 10 januari 1918 och den 31 december 1919. Av konceptet till beslut om ledighet för greve Spens den 31 december 1920 framgår, att frasen »på sätt under år 1919 varit fallet» blivit struken. I samtliga senare beslut om ledighet för riksdagsarbete har inom socialdepartementet använts samma formulering som den, vilken förekommer i det av konstitutionsutskottet klandrade beslutet den 4 mars 1932 om ledighet för yrkesinspektrisen Kerstin Hesselgren. ",seg
"Av denna redogörelse, som jag måst göra något utförligare än ärendets vikt i och för sig betingar, torde otvetydigt framgå, att den av Kungl. Maj:t meddelade skyldigheten för vederbörande att återinträda i tjänst före riksdagens avslutning uteslutande hänför sig till möjligheten av riksdagsförpuppning. ",seg
"Konstitutionsutskottet har därför utan tvivel misstolkat det klandrade beslutets innebörd, då utskottet ansett detsamma innebära skyldighet för vederbörande att träda i tjänstgöring före riksdagens avslutande »även för de normala fall, då riksdagens åtskiljande följer omedelbart efter riksdagsarbetets slut». Hade detta åsyftats, skulle givetvis ordet »därest» icke använts. Utskottets tolkning skulle vidare innebära hinder att använda den klandrade formuleringen jämväl för det fall, att riksdagen väntades bliva förpuppad. Det egendomliga inträffar nu, att det just på våren 1932, som en följd av Kreugerkraschen m. m., icke ansågs uteslutet att 1932 års riksdag skulle behöva förpuppas. ",seg
"Jag vill gärna medgiva, att utskottet givit anmärkningen en mild formulering, men denna mildhet har fått en mycket egendomlig stilisering, i det utskottet förklarar, att departementschefen endast formellt bär ansvaret för utformningen av beslutet i detta fall, eftersom beslutet står i överensstämmelse med en tidigare i viss utsträckning tillämpad regel. Skall detta betyda, att konstitutionsutskottet skiljer på reellt ansvar, vilket skall bäras allenast första gången ett beslut av viss innebörd fattas, och formellt ansvar, som drabbar den, vilken i ärende av viss art hemställer om Kungl. Maj:ts beslut med samma formulering, som tidigare använts? ",seg
"Då jag icke kan finna annat än att konstitutionsutskottet uppenbarligen misstolkat den klandrade formuleringen, och då jag icke heller kan inse, att Kungl. Maj:ts ifrågavarande beslut står i strid med grundlag, har jag icke möjlighet medgiva, att jag genom mitt rådslag rörande fröken Hesselgrens tjänstledighet icke iakttagit rikets sannskyldiga nytta eller icke med oväld, nit, skicklighet och drift mitt förtroendeämbete utövat. ",seg
"Konstitutionsutskottet har, såvitt jag kunnat finna, allenast två vägar för att utkräva konstitutionellt ansvar: att anställa åtal enligt $ 106 regeringsformen eller att mot vederbörande statsrådsledamot göra anmälan enligt $ 107 regeringsformen, varvid utskottet i senare fallet enligt ordalydelsen är skyldigt att mot angiven statsrådsledamot anmärka, att denne i sitt rådslag brustit på det sätt jag nyss citerat. Den form utskottet i mitt fall använt, nämligen att göra anmälan utan att utforma en personligt inriktad anmärkning, ja, 1 ",seg
92 Nr 31. Onsdagen den 2 maj e. m. ,note
$ 12. Till bordläggning anmäldes: ,note
