content,tag
När det därför uppstod en fråga om det var möjligt för en synskadad mednledarhund att med riksfärdtjänstens hjälp få åka sovvagn såg jag det som ettntillfälle för kommunikationsministern att redovisa sin syn på de här frågornanFör jag hoppas verkligen att statsrådet har en positiv syn på möjligheterna attnde inskränkningar som annars gäller för de handikappade skall undanröjasnoch att även en synskadad med ledarhund när inte någon annan lösning stårntill buds skall kunna resa i sovvagn,seg
Det svar jag har fått är egentligen ett besked om de regler som gäller Menndet allra sista som statsrådet sade var att en synskadad med ledarhund skallnkunna komma i åtnjutande av riksfärdtjänsten men då lämpligast med flygnJa det är klart att man bör åka med det lämpligaste transportmedlet Det harnsina sidor att åka i en järnvägskupé med hundar det vet vi eftersom detninnebär risker för allergiker Men det är inte från alla platser i landet somnman kan åka med flyg Därför kvarstår frågan,seg
Vad har egentligen statsrådet själv för syn på riksfärdtjänsten och på hurnden bör utnyttjas,seg
Herr talman Jag vet inte om jag nu gör mig skyldig till något som får tillnföljd att konstitutionsutskottet invänder mot vad jag här kommer att säganmen jag säger ändå att jag inte har någon annan uppfattning Det förefallernmig rätt självklart att om en människa som är blind behöver ha en hund mednsig för att kunna resa så skall han eller hon också få ha det Och är flyget ettnlämpligare kommunikationsmedel är det naturligtvis mycket bättre attnanvända det Vi har ännu så länge Rolf Sellgren flyg som går till många orterni Sverige  men vi får väl se vad som händer när flyget försvinner från,seg
Jag har alltså ingen annan uppfattning Jag hoppas att jag härmed inte harnlagt mig i nämndens bedömning Jag har bara givit uttryck för min personliganståndpunkt så som frågeställaren har begärt,seg
Bromma,seg
Förordningsförslag om statlig inkomstskatt m m (Forts)nrättigande i att inte jämställa alla ekonomiska föreningar med bolagen Vissanekonomiska föreningar driva industri och distributionsrörelse av stor omfattningn och dem kan man gärna jämställa med bolagen även om utdelningarnaninte ske på samma sätt och även om andelarna i äganderätten till den ekonomiskan föreningen inte gå i handeln och utsättas för alla kursändringarnoch spekulationer som äro ett särdrag för bolagens aktier och skilja dessanfrån föreningsrörelsens andelar Men det finns som sagt ekonomiska föreningarn som man med fullt fog skulle kunna inrangera bland bolagen när det gällern beskattningen,seg
Å andra sidan finns t ex en lång rad av små ekonomiska föreningar som hantill uppgift att tillgodose behovet av lokaler ute i landet Många hundra sådanan små föreningar finnas inom nykterhetsrörelsen och hembygdsrörelsen liksomn inom de religiösa samfunden Vilken skillnad är det inte mellan dessansmå föreningar och storföretagen med deras trustbildningar Ingen människanplacerar sina slantar i dessa små föreningar i avsikt att tjäna pengar Ofta ärndet inte heller mycket att beskatta i dessa föreningar Men skillnaden i strukturn mellan ett storföretag och en sådan liten förening är himmelsvid och manntycker att det är en bekvämlighetsåtgärd utan berättigande att inrangera dessanföreningar i samma grupp som bolagen,seg
Om man nu skulle anse det berättigat att visserligen inte befria dessa ekonomiskan föreningar från skatt men undantaga dem vid höjningen av bolagsskattenn så gäller det att dra upp en gräns och ange vilka ekonomiska föreningarn som skola falla på olika sidor om denna gräns Detta är ingen lätt saknoch jag är övertygad om att det kommer att finnas anledning till en sovringnför den händelse riksdagen skulle bifalla utskottets förslag på denna punktnFör egen del skulle jag önska att det vore möjligt att utskilja de stora affärsdrivanden ekonomiska föreningarna från småföreningarna som fylla en helt annann uppgift än att tillföra sina medlemmar vinst Huruvida detta kan lyckasnvet jag inte men jag tror det vore värt att underkasta saken en omprövning Vinha redan i viss mån gjort detta genom att ställa i särklass vissa föreningarnsom äro inregistrerade och drivas såsom ekonomiska föreningar men som hanett ideellt syfte,seg
För min del hade jag trott att det skulle vara klokt att dra gränsen undernsparbankerna I långa stycken driva sparbankerna en penningrörelse som liknarn affärsbankernas Jag är själv huvudman i en sparbank och skulle kunna hanspeciella intressen att hålla sparbankerna om ryggen Men sådant skall mannlära sig att frånse Det gäller att bedöma detta problem i stort Jag har varitnmycket tveksam om hur man i detta fall skulle förfara men i den mån jagnkunnat öva inflytande på denna frågas behandling har jag ansett att det ärnbättre att draga strecket under sparbankerna En justering  om en sådannsenare kommer till stånd  skulle då kunna innebära att man sänker procentsatsenn för sparbankerna från 40 till 32 och det är alltid tacksammare än omnman funne sig böra höja procentsatsen för dem från 32 till 40 Detta var minntankegång men om kammaren för sin del är beredd att dra strecket ovanförnsparbankerna så har jag ingenting emot den saken Finansministern har ju betygatn att inte heller han skall streta emot,seg
Det är en sak till herr talman som jag skulle vilja beröra I debatten harnframskymtat ett resonemang som även förekom i utskottet nämligen att förslagetn om skattehöjningar inte skulle ha varit så motbjudande om man hadengått fram efter linjen att införa en höjd arvslottsskatt i stället för en kvarlåtenskapsskattn När denna tanke framkastades inom utskottet skyndadenjag att ordna bordläggning av denna fråga så att vi skulle kunna undersökanhuruvida det fanns förutsättningar att följa denna linje Men jag ber mina,seg
folkpartiet genom sin representant i kompetensutredningen intog ennvettig ståndpunkt Jag uppfattar anslutningen till reservationen som ettnavståndstagande från den linjen Det var det jag uttryckte förvåning över,seg
Jag vill då bara för att göra det mycket mycket enkelt tillnfolkpartiets representant ställa frågan Menar folkpartiet att det infortsättningen skall vara svårare än nu lika svårt som nu eller lättare ännnu att gå vidare till högre utbildning,seg
Precis så enkelt kan man ställa frågan och det går fru talman att genett mycket enkelt svar på den om man vet var man står och om man villnta konsekvenserna av principiella uttalanden,seg
Jag skall inte fortsätta att gräla med fröken Andersson i StockholmnJag skulle kunna fortsätta att läsa meningen fullt ut och förklara varförnjag har tolkat reservationen så som jag har gjort Men det blev nu absolutnklart var centern står genom att fröken Andersson anslöt sig till herrnMattsson i LaneHerrestad Då vet jag att vi kan arbeta vidare och attnåtminstone tre partier står bakom ett sådant arbete,seg
Fru talman Det är mycket lätt att svara på statsrådet Carlssons fråganDen förefaller mig dock helt onödig Vi vill självfallet underlätta förneleverna att gå vidare till högre studier Vi har verkligen inte tagit avståndnfrån folkpartiets representant i kompetensutredningen Vi har baranvidareutvecklat tankegångarna i propositionen,seg
Jag dristade mig i mitt första anförande att fråga efter utbildningsministernsn allmänna syn på dessa frågor Jag gjorde det mot bakgrundennav förre statsrådet Edenmans deklaration i riksdagen i direktiven och vadnhan sade om kunskapsstandarden i skolan i denna sal under Skolveckan injanuari i år Jag har hoppats att vi skulle få några ord som kunde varanstimulerande för alla de elever lärare och anställda i övrigt som arbetar inskolan  stimulerande nu i examenstider inför sommarlovet,seg
Jag ångrar att jag inbjöd utbildningsministern till den här deklarationenn Den kan inte ha varit särskilt inspirerande och stimulerande,seg
Fru talman Herr Richardson ondgör sig över att jag har försökt mignpå några politiska positionsbestämningar Men om man märker attnfolkpartiet här hamnar på samma reservationer som moderata samlingspartietn gör i tre av fem fall är det väl ganska naturligt att man anser attndet måste innebära en politisk positionsbestämning Jag utgick ifrån attndet var politiska ställningstaganden som man gör i utskotten när mannhamnar på den ena eller andra sidan Jag tycker därför inte att herrnRichardson skall vara förvånad över att man betraktar detta som ettnpolitiskt ståndpunktstagande tillsammans med moderata samlingspartiet,seg
Jag blev förvånad över att herr Nordstrandh var så säker på attnstudielämplighetsproven enligt en viss modell den s k SBkvoteringennskulle vara det allra bästa och att man skulle vara så säker nu innan mannhar hunnit göra utprövningarna under en längre tid Det var det jag villenmarkera i min replik till herr Nordstrandh,seg
Till fröken Andersson i Stockholm vill jag slutligen bara säga att det,seg
litet men med lika fullständig frånvaro av tillräcklig kompetens De äronnästan ännu farligare ty de höra mest till dem som vilja vara med om dennstora rulljangsen och de se mera mellan fingrarna visst inte alltid herr talmann men i många fall Det är alltså en omtvistlig utväg som rekommenderasnav Kungl Majt och utskottet,seg
Men nu är det givet det vill jag också erkänna att huvudpunkten i propositionenn ligger i det centralt organiserade kontrollorganet över speciellt sparbankernan Det är väl detta som skall göra susen Jag vill hoppas att detnskall motsvara förväntningarna men jag tror icke att det är säkert Dennnuvarande bankinspektionen har visat sig icke gå i land med att upptäckanlurendrejerier De senare äro ju till för att lura inspektionen och de begagnansig av de utvägar som tillfället erbjuder Tillfället gör tjuven säger mannOch det är kanske en ganska ogörlig uppgift man lägger på den nya bankinspektionenn även om man lyckas få någon överdängare till innehavare vilketnofta beror på en slump för man vet inte när han utnämnes om han riktigtnpassar för uppdraget,seg
Därför har jag föreställt mig att vid sidan av dylika nödfallsutvägar dessanhalmstrån som bestå i kontroll så fordras det säkerligen konstitutiva ändringarn i själva sparbankslagen Det förefaller oss som om bara i den omständighetenn att hela denna kategori av lösligt organiserade banker  ty det äronde i alla fall  fortfarande skola få kalla sig sparbanker och locka till signkunder även genom att bjuda högre ränta ligga två av de största farornanDet är just detta som de nyligen timade händelserna ge vid handen Jag harnsjälv åberopat ett exempel Jag vet ett bruk här i Sverige vars förhållandennjag äger kännedom om Där hade större delen av bruksbefolkningen sina besparingarn insatta i en vanlig säker bank men så kom denna allmänna sparbankn till och lockade med sitt namn av sparbank och sin högre ränta Då togondessa obetänksamma människor alla sina besparingar ur den säkra banken ochnsatte in dem i den osäkra för lockelsen med den högre räntan  den allranfarligaste lockelsen för allmänheten Och på det sättet förlorade de sina pengarnSåledes skulle man kunna tänka sig att ordet sparbank inte finge begagnasnannat än av banker som i enlighet med denna lag få en alldeles särskilt omsorgsfulln organisation för ändamålet Och vidare skulle de ej få lämna högrenränta än den som erbjudes i den officiella marknaden d v s depositionsräntann utan att ha Kungl Majts eller någon myndighets tillstånd på grund avnatt de kunna visa att de ha säkra tillgångar på basis av vilka de kunna erbjudan denna högre ränta,seg
Förmyndarekammaren i Stockholm skall ge en viss ränta på de omyndigasnnedsatta medel Jag har där varit bankdirektör i många herrans år om jagnså får uttrycka mig och bl a placerat pengar Vi fingo ändra vår ränta efternvåra tillgångar men ej utan Kungl Majts tillstånd Förmyndarna klagadendessutom på den tiden bland annat över att vi inte tilläto dem att placera sinanpengar hur som helst men nu efter den stora kristiden ha dylika förmyndarentackat förmyndarekammaren för att de verkligen fått behålla myndlingarnasnpengar som de förut ovisligen velat placera i därefter förolyckade valutornVidare tycker jag att de nu gjorda erfarenheterna borde vara tillräckliga förnatt hemula en föreskrift att styrelseledamot och tjänsteman i sparbank i egenskapn av huvudgäldenär och löftesman inte alls får låna i sparbanker och i varjenfall inte i den där han är anställd även om han som säkerhet kan ställa sådanan obligationer och inteckningar som eljest godkännas,seg
När den sista förmyndarelagen kom till skulle det bli en sådan kolossalnsäkerhet för omyndigas medel genom kontroll av en särdeles utmärkt personnsom kallades överförmyndare Nyligen finga vi i Stockholms förmyndarekammaren en påringning från en förmyndare i Stockholms omgivningar som,seg
belyser den otillfredsställande planeringnav statens finanser som har skett undern mycket lång tid och är utarbetatnav ekonomiska experter som såvitt jagnvet inte siktat på några politiska anknytningarn det utgör en klar bedömningn av vad som har förekommit undern åtskilliga år,seg
Från centerns och folkpartiets sidanhar vi föreslagit ett par betydelsefullanåtgärder för att få en bättre ordningnpå statens finanser,seg
Den ena är att en rullande femårsplann för statens inkomster och utgiftern skall uppläggas för att nå ökadnplanmässighet angelägenhetsgraderingnoch tidsplanering i reformarbetet Dennandra är att en parlamentarisk utredningn under medverkan av företrädarenför näringslivet och de ekonomiska vetenskapernan tillsättes för en översynnav statsutgifterna för att nå effektivitetsvinstern och kostnadsbesparingar,seg
Man möts ofta av argumentet att detnär svårt att spara att det inte går attnspara och att oppositionen inte harnkunnat föreslå besparingar som kannaccepteras Jag tror det har förekommitn besparingsförslag vid många tillfällenn som har varit mycket berättigaden det får man nog även från regeringshålln lov att erkänna,seg
För att ta ett omstritt exempel sånaccepterades inte de försvarsutgifternsom föreslogs ograverat Nog kundenvissa besparingar göras där Om de varnbra eller inte skall jag inte yttra mignom men det fanns möjligheter därtill,seg
Jag kan vidare visa på rationaliseringarn såsom dataanläggningarnas införanden Det var inte statens verk somnförst införde dessa utan det var dennprivata sektorn Så fann man från statligtn håll att de kunde användas vidnolika institutioner som ägdes av detnallmänna,seg
Det finns vidare statliga verk somnunder en följd av år verkligen har visatn att det går att minska personalstyrkann både tjänstemän och arbetare och,seg
ändå få ett lika gott och effektivt arbeten Det finns möjligheter även omnexemplen därpå är få Ett verk med enndriftig chef kan säkert få fram godanresultat genom rationaliseringar,seg
När vi yrkar på en parlamentarisk utredningn för besparingar så vet vi ocksånatt det inte är lätt att med riksdagensnnuvarande behandling av anslagsfrågornan få en verklig granskning ur besparingsspunktn Det är nästan omöjligt attni tid göra en avvägning av olika utgiftsanspråkn inom huvudtitlarna Förnatt möjliggöra en sådan granskning ochnen avvägning under parlamentariskanformer har vi ansett det vara nödvändigtn att tillsätta en parlamentarisk utredningn,seg
För något år sedan hade vi en budgetutredningn som siktade till att få bättren ordning på riksdagens budgetarbetenDen hade föregåtts av ett otal motionerndär man påpekade det felaktiga i attninte mindre än fyra av utskotten behandlarn budgetfrågorna dvs statsutskottetn bevillningsutskottet bankoutskottetn och jordbruksutskottet Det varnmycken kritik mot att det icke fannsntillräcklig samordning mellan arbetet inde fyra utskotten Utredningen framladen ett betänkande som dock överlämnadesn åt författningsutredningennoch sedan har ingenting hänt på områdetn,seg
Jag nämner detta mest därför att detnär ett understrykande av att det i varjenfall vid vissa tillfällen har rått en allmänn uppfattning om att budgetarbetetnicke är tillfredsställande och att oppositionenn inte haft de möjligheter somnden borde ha att lägga fram verkliganalternativ,seg
En sed som jag inte anser är riktignär att varje gång förslag från vårt hållnframlägges så får vi numera svaretnDet sysslar en arbetsgrupp inom departementetn med Att undandra parlamentariskn insyn i sådant arbete anser jagninte korrekt Vi kan inte gärna accepteran att man i många omdiskuteradenfrågor bara hänvisar till att en arbets,seg
ej till en fast förbindelse men nu säger hon bara nej till bron Men centernnglömmer att när ett beslut berör flera olika etiska principer kan man intenfatta beslut med utgångspunkt i bara en av dem,seg
Här gäller det förvisso miljön och där finns en påverkan men den är enligtnalla utredningar relativt obetydlig Miljön blir i alla händelser betydligt bättrenän den är nu Men här gäller också infrastrukturen och dess funktion förnnäringslivet Turtäthet och regularitet är oerhört viktiga för näringslivetsnfunktion Det gäller det kulturella och vetenskapliga nordiska utbytet ochndet gäller en fungerande kontakt för Sydsverige med ett fungerande flygnät,seg
För att en region skall ha utvecklingsmöjligheter fordras det framför alltntre funktioner För det första är det universitet och högskolor Det finns inSydvästsverige För det andra fordras det bra förbindelser inte minst mednflyg Det finns inte i Sydsverige i dag För det tredje fordras det en bra miljö invid mening bra kultur bra rekreationsmöjligheter bra skolor bra bostädernDet finns också i Sydsverige Den hake som finns för en god utveckling förnSydsverige är kommunikationsbristen framför allt den bristande kontaktennmed Kastrup,seg
Detta leder till att Sverige i dag tippar över mot axeln StockholmArlandaUppsalan Två universitet och en stor flygplats Om inte allnutveckling skall samlas i den här regionen fordras det en motvikt Den endanmöjliga motvikt vi har i Sverige är axeln GöteborgHelsingborgLundMalmön och sedan över mot KöpenhamnRoskilde där man har fyranuniversitet och en stor flygplats,seg
Sydvästsverige har rika resurser men behöver sina kommunikationer Detnär en nyckelfråga för den sydsvenska utvecklingen Det behövs en förbindelsen och den skall fungera under 100 år framöver Därför bör den lösning mannväljer vara bred Det behövs åtskilliga transportbanor Ingen vet om vi omn100 år kommer att åka med sedvanliga tåg eller bilar Men har man en brednförbindelse finns det också möjligheter att använda ny kommunikationsteknikn miljövänligare kommunikationsteknik därför att det finns plats på dennfasta förbindelsen att använda nya alternativ,seg
En bro eller en sänktunnel är egentligen likvärdiga alternativ Men detnskall vara en förbindelse som är självfinansierande och inte belastarnskattebetalarna och det skall vara en förbindelse med utvecklingsmöjlighetern,seg
Med en tågtunnel som är avsedd för biltåg får vi precis som mednfärjorna dålig turtäthet långa väntetider på rangering vi får stora rangerbangårdarn och vi får dålig ekonomi Skattebetalarna får gå in alldeles inonödan Konkurrensmässigt innebär det i realiteten ingen som helst förbättringn i förhållande till nuvarande färjor Det blir precis samma problem som vinhar i dag,seg
Jag tycker alltså inte att vi kan tillåta att Sverige alltmer koncentreras ochnreduceras till en region mellan Stockholm och Uppsala Jag tycker attnSydsverige skall ha en rimlig chans att få utvecklas En bred förbindelse ärnsjälvbärande oavsett om man gör den som en bro eller som en tunnel Det ärnbara ett tillstånd från regeringen och riksdagen som behövs Varje annatnhinder öken eller berg mellan två så stora städer som Malmö och,seg
planeringssituationen inte bara för Västerås kommun utan också förnorganisationer och företag börjar bli mycket besvärlig Folkets park har ennutbyggnadsplan liggande och Västerås lokaltrafik skall bygga ut Landstingetnskall bygga ut dagcentret vid Centrallasarettet som ju ligger intill dennnuvarande E 18genomfarten och vidare skall en utbyggnad ske av vissanindustrietableringar och av ett bostadsområde i Ullvi,seg
Elvy Olsson nämnde att ett yttrande från vägverket kommit in I decembern1977 upprättade ju vägverket ett PM där det bl a står att det väl knappastnfinns något vägprojekt i vårt land som har utretts så grundligt som östraninfarten av Europaväg 18 i Västerås Vid flera tillfällen har olika alternativnutretts jämförts och värderats I samtliga fall har Västerås kommunnlänsstyrelsen och ansvariga myndigheter som statens planverk och statensnvägverk kommit fram till att den genomfartsled som av trafiksäkerhets ochnmiljöskäl så väl behövs får sin bästa lösning om den byggs i det reservat somnsedan 1959 finns för den här riksvägen,seg
Nu är ju dragningen av E 18 som stadsmotorväg i Västerås så gott som heltnfärdig med undantag för den sista mindre delen från Folkets park till Hälla In1977 års penningvärde har det satsats ca 200 milj kr Det återstår nu ennmindre del som totalt kommer att kosta ca 80 milj kr och det är den som förnde kringboende är den bästa biten,seg
Med tanke på att Elvy Olsson sade att det är svåra avvägningsproblemnskulle jag vilja ställa en fråga Kan Elvy Olsson över huvud taget se någotnannat alternativ än Klockartorpsalternativet Under mer än sex års utredningsarbeten har inga ansvariga myndigheter kunnat finna något bättrenalternativ,seg
Herr talman Filip Fridolfsson har frågat mig om jag avser att närmarenundersöka om mellanölsförbudet fått de följder för barns och ungdomarsnalkoholbruk som en nyligen redovisad SIFOundersökning antyder,seg
I motiveringen till frågan anges att en nyligen redovisad SIFOundersökningn skulle ha visat att resultatet av mellanölsförbudet har blivit en starktnökad alkoholkonsumtion bland 1215åringar,seg
SIFOs undersökning har ännu ej publicerats Endast vissa delresultat harnlämnats ut under hand,seg
Sedan år 1971 genomför skolöverstyrelsen riksomfattande undersökningarni syfte att försöka kartlägga ungdomarnas missbruksvanor bl a avseendenalkohol Undersökningarna omfattar årligen sammanlagt omkring 15 000nelever i årskurserna 6 och 9 I årets undersökning kommer att ingå frågor somndirekt anknyter till mellanölsförbudet Även om tiden sedan detta infördes är,seg
Herr Olsson i Kullenbergstorp Herr talman Den föregående ärade talarenn anmärkte på och var förvånad över min ställning i denna fråga Jag fårnsäga att jag blev verkligen något förvånad över den kompromiss som träffadesnbeträffande frågan om avsättning till rusdrycksmedelsfonden Det hade jagnverkligen stor anledning att bli Den som icke hör till de inre cirklarna närnsådana kompromisser göras har verkligen svårt att få reda på vad ordennbetyda Vanligt folk som jag tror alltid att orden ha en betydelse att denicke blott stå liksom på parad Detta har gjort vilket jag sade i mitt förstananförande att jag ställt frågan under debatt i kammaren Jag skall mednstörsta jämnmod taga utgången Men jag tror verkligen att när man fattarnett beslut det är av vikt icke minst för statsutskottet att man har reda pånvad man avser med detta här i riksdagen Det gick ju så lekande och lätt medndenna kompromiss beträffande avsättningen till rusdrycksmedelsfonden Detnsåg ut alldeles som om det var rent av avtalat hur det skulle vara Man tycktentill och med att alla lämnade sina meningar bakom ryggen Om man frånnförsta början sedan det nya tillkommit slagit in på en sådan väg att manninte oupphörligen år efter år skulle behöva kivas om denna sak om vilkanslags anslag som skola utgå ur denna fond och vilka icke skola utgå därurnså hade det väl varit en mycket god sak,seg
Jag skulle vilja vädja till herr Jansson i Falun om inte det herr Rydénnsade innebär en förnuftig kompromiss på denna punkt Jag tycker att herrarnan skulle kunna gå med på det Låt oss då begrava stridsyxan och låtandet få gå några år framåt Det är väl ändå en sanning att om man till ennfond vilken står utan att egentligen verka praktiskt avsätter medel år efternär så är faran mycket stor för att fonden blir anammad och använd för ändamåln som med densamma icke avsetts,seg
Jag kan inte tro att herr Jansson i Falun har någonting emot ifrågavaranden kärlekstjänst Det ligger väl ändå något i den skillnad som finnes mellann de privata alkoholisthemmen och ifrågavarande statsanstalter Man tordenväl kunna göra gällande att statsanstalterna äro av någon annan karaktär ännde privata anstalterna som just äro förbättringsanstalter,seg
Jag vädjar till herrarna att taga utskottets förslag sådant det föreligger ochntycker att vi inte skola kivas om detta mera i framtiden åtminstone inte pånåtskilliga år Jag yrkar herr talman bifall till utskottets hemställan,seg
Herr CarlssonFrosterud Herr talman Det är ju något nytt att finnanherr Olsson i Kullenbergstorp ute i fredssträvandenas tjänst Hans maning tillnenighet låter emellertid något sökt då man vet vilken ställning herr Olsson harnintagit vid behandlingen av rusdrycksmedelsfonden vid denna riksdag Dånman föreslog visst tillägg till 2 8 i Kungl Majts förslag motsatte sig herrnOlsson det med all kraft Då ville han inte att några medel skulle tagas urnrusdrycksmedelsfonden för något ändamål Men när det nu genom riksdagensnbeslut åstadkoms det tillägget att medel ur fonden kunna tagas för åtgärderntill nykterhetens befrämjande kommer herr Olsson och vill taga medel för alltnmöjligt ur fonden När han första gången inte fick sin vilja fram och intenkunde förhindra att tillägget blev gjort så vill han nu utnyttja fonden på detnsättet att för motverkande av allt som kan anses vara en sorglig följd av rusdryckshanteringenn medel skall tagas ur denna fond t o m när det gällernsmugglingens bekämpande Jag menar då att det är tämligen långsökt avnherr Olsson att vädja till oss som söka förfara i överensstämmelse med lagensnanda och mening att i enighetens tecken ge efter och giva honom rätt åtminstonen på en punkt Jag för min del finner i det nu föreliggande ärendet ingennanledning därtill och jag vidhåller mitt yrkande,seg
Jag tycker att det är ett ganska magstarkt krav från finansministern Det endanvi har sagt är att vi inte tycker att man skall utesluta besparingar som ett sättnatt täcka det inkomstbortfall som orsakas av marginalskattesänkningen Närnfinansministern får lugna ner sig litet kanske också han kommer fram till attndet inte vore så dumt att finansiera en bit av skattesänkningen genomnytterligare besparingar,seg
Fru talman Jag finner det värt att stryka under att Lars Tobisson fortsätternatt identifiera sin och moderaternas politik med Thatchers och Reagans LarsnTobisson påstår att de för en lyckad politik som har stort stöd inopinionsmätningarna Antagligen vinner mrs Thatcher en jordskredsseger inStorbritannien Jag måste då fråga Blir 14 96 arbetslöshet ett mindre socialtnproblem om Margret Thatcher vinner valet Blir den sociala utslagningennfattigdomen och t o m svälten i USA under Reagans politik bättre om dennstöds av en folkmajoritet,seg
Vi har tidigare upplevt att moderata samlingspartiet är något slagsnSIFOparti Vad man tror är populära åsikter omfattar man gärna Mennförsök inte dölja avsikterna med den politik ni för genom att säga att den inandra länder omfattas av en folkmajoritet Det är mycket möjligt att det gårnatt föra en politik i USA där man omhuldar 51 26 av befolkningen så att mannfår de röster man behöver Det går att köpa röster med skattesänkningarnvilket Reagan gör Men det ändrar inte politikens konsekvenser för denenskilda människorna Det gör inte moderata samlingspartiet rumsrenare inlängden Jag tycker att ni nu ganska klart avslöjar var ni står,seg
Lars Tobisson försökte göra gällande att jag egentligen skulle ha förfalskatnde positiva tecknen Han hänger upp sin katastrofteori på en enda månadnmars som uppvisade en del ofördelaktig statistik Jag har emellertid helantiden varit försiktig med att dra slutsatser men på några områden är det ennvändning till det bättre Vi vet inte hur kraftig och bestående den kommer attnbli Jag har hela tiden varnat för att den kan visa sig vara icke bestående Vinfår inte spela bort de fördelar som vi har vunnit genom devalveringen ochnandra åtgärder genom att störta oss ut i en ny inflation,seg
Eftersom Lars Tobisson tog upp exporten vill jag säga att den ökade medn11 96 i volym under första kvartalet i år jämfört med första kvartalet i fjolnDet är en anmärkningsvärt snabb uppgång av exporten Vi skall hoppas attnden håller i sig,seg
Nils Åsling sade att han inte är imponerad av moderaternas politik Nejndet må så vara men jag tycker att Nils Åsling också borde vara skrämd avnmoderaternas politik Upplever inte Nils Åsling cynismen och den oerhördanklasspolitiken i moderata samlingspartiets uppläggning Stör det inte centernnsåsom ett gammalt folkrörelseparti med anknytning till de breda lagren insamhället att sitta i förmaket till den moderata politiken Vore det inte dagsnatt öppna dörren och kliva ut i litet friskare luft i stället för att ständigt blinmisstänkt för att vara en del av moderaternas potentiella regeringsunderlagnI varje fall är det så man beskriver det,seg
med att i all blygsamhet överräcka ennliten blomma till statsrådet Asplingnkanske en ros med törnen I socialdemokraternasn Rådslag 65 där statsrådetn Aspling frågar står bl a Genomnförhandlingar har tjänstemannagruppernan kompenserat sig för karensdagarnanDet är ett riktigt och ärligt erkännandenSå fortsätter texten Men det framstårnsom en orättvisa i dag att betydligt mernän hälften av de svenska löntagarna intenhar någon ersättning under karenstidenn Jag skulle kunna hålla med om attndet är opraktiskt oriktigt och t o mnfelaktigt men jag vill inte riktigt gå mednpå ordvalet orättvist Om en storngrupp tjänstemän avtalsvägen fått vissansjukförmåner som den andra stora gruppenn  de kollektivanställda  inte fåttnin i sina avtal tycker jag alltså inte attnman skall använda uttrycket orättvistnMen om man tar med litet mer av textennnämligen framstår som en orättvisa indag så kan jag hålla med om riktighetenn i detta i så måtto att den långvarigan och ihärdiga propagandan blandnannat från LO har haft den genomslagskraftenn att det för väldigt många framstårn som en orättvisa När detta tal omnorättvisa ständigt och jämt kommit igenni artiklar och tal då har man minsannninte i samma andetag framhållit attntjänstemännen har nått sin position eftern förhandlingar i vanlig ordning,seg
För att återgå till den tidigare citeraden artikeln i Handels och Sjöfartstidningenn så har dr Lundberg där sitt receptn klart en avlösning av de s k gynnaden tjänstemännens förmåner och ennåtergång till generellt tre karensdagarnför alla Det hade varit en förnuftignlösning men tyvärr helt utopisk Dennstarka medlingskommission finns välninte som i ett slutskede skulle kunnatnfå in en sådan sak i en storuppgörelsenNär man om en stund kommer attnklubba den dyra andra vägen till likställighetn då finns ju inte längre avlösningsalternativetn ens teoretiskt kvarnSaken blir avgjord  mot ekonomisktnsunt vett och förstånd,seg
Innan jag definitivt lämnar dr Lundbergn vill jag citera en av hans slutmeningarn Som sammanfattning villnjag påstå att de framförda kraven på ettnallmänt slopande av karensdagarnankommer att sluka mycket stora kostnadern och kan få konsekvenser som kannge stor skada på produktionen Remissyttrandenan synes bekräfta riktighetenn av detta påstående som gjordesnmycket tidigt i debatten,seg
Om jag så får gå över till prioriteringenn vill jag först nämna att Försäkringsbolagensn riksförbund anser det varan mycket betänkligt om kassornas personaln får ägna sig åt korttidsfall i ställetn för att inrikta sin verksamhet pånde socialt och samhällsekonomiskt betydelsefullan långtidsfallen Förbundetnsäger dessutom Det är enligt riksförbundetsn mening väsentligt att vid överväganden av sociala reformer en prioriteringn sker av de mera angelägnanvårdområdena Bl a synes invalidvårdenn böra uppmärksammas när medelnskall disponeras till nya sociala åtgärdern,seg
Arbetsgivareföreningen skriver Detnfinns för närvarande åtskilliga betydligtn väsentligare behov på vilka tillgängligan resurser med fördel skullenkunna satsas Som exempel kan nämnasnföljande socialförsäkringen näraligganden områden handikappades rehabiliteringn och utrustning arbetsvården vissansektorer av vårdområdet samt cancerforskningenn Jämfört med de fördelarnsom skulle vinnas om i stället ytterligarenresurser satsades på utvecklingen inomndessa områden ter sig fördelen av sjukpenningn under två karensdagar såsomnskäligen obetydlig,seg
Jag började med att nämna åldringsvårdenn och här har nu nämnts långtidssjukan invalidvård och handikappadesn rehabilitering arbetsvård och cancerforskningn Det är för mig uppenbartnatt man av politiska skäl nu gör en felaktign prioritering och jag skulle somnavslutning på detta resonemang om prioriteringenn  med alldeles uppenbar,seg
då den vill låta påskina att den skulle vägrat krediten på 747 miljoner kronorn med risk att Kreugerkoncernen inställt sina betalningar i en tid då dennännu ansågs vara synnerligen solid och jag har också svårt att förstå majoritetenn då den säger att Sveriges tre största banker borde ha visats till riksdagenn då de sökte rediskontera sina växlar En huvudstadstidning harnbetecknat detta tal såsom fariseiskt illojalt och som ett upprörande hycklerinJag vill inte använda så hårda ord men det skall bli rätt intressant att senom högern såsom parti vill gå in för det programmet,seg
