content,tag
Onsdagen den 22 maj 1940 Nr 33 45,note
Tillsättande av en kommission för det norrländska näringslivets Be,note
26 Nr 20 Onsdagen den 17 mars 1937,note
Om revision av kyrkohandboken (Forts)ndet är möjligt sammanfaller med humanitet och förnuft Det är ett av skälennEtt annat skäl är att om det nu skulle bli en skilsmässa mellan stat och kyrkanoch det på den gamla statskyrkans grund skulle uppstå vad man kanske skullenkunna kalla en luthersk frikyrka ehuru med oerhört mycket större makt ännde gamla frikyrkorna så ligger det nära till hands att tro att den frikyrkannskulle bli en stat i staten av en helt annan och större betydelse än de gamla frikyrkornan Den frikyrkan skulle säkert i sin ledning få utomordentligt skickligan intellektuellt betydande män som skulle kunna sätta kraft och målmedvetenhetn i spetsen för denna stat inom staten Härigenom skulle det möjligennkunna uppstå en dualism som inte bleve nyttig för en utveckling i den riktningn som jag helst ser och det är för mig ytterligare ett skäl för att mannicke på något sätt vare sig genom politiska åtgärder eller genom åtgärder frånnkyrkans sida skall forcera fram frågan om skiljandet av staten och kyrkan,note
Onsdagen den 9 juni 1948,note
36 Nr 23,note
Ang beskattningen av folkpensioner m m,note
Onsdagen den 9 mars 1955,note
Nr 8 81,note
Utrikesdebatt,note
Nr 8,note
Efter den linjen har vi arbetat Vinhar sagt oss att vi inte kan finna ennlösning av den tyska frågan  det stridern mot hela vårt ställningstagande ininternationella angelägenheter att uppträdan med pretention på att ha funnitn6  Andra kammarens protokoll 1955,note
Nr 114,note
9 november 1972,note
Torsdagen den,note
Allmänpolitiskndebatt,note
139,note
Fredagen den 7 april 29,note
Nr 25,note
Om avskaffanden av biskoparnasnneforat övernvissa undervisningsannnstalter m mn(Forts),note
Lördagen den 29 juni 1946 Nr 31 29,note
r 41 i anledning av väckta motioner om obligatoriskt införande av byggnadsnämndn i alla kommuner m m,note
Kammaren biföll vad utskottet i dessa utlåtanden hemställt,note
 11,note
Föredrogs andra kammarens tredje tillfälliga utskotts utlåtande nr 13 1 Motion om bi,note
anledning av väckt motion om bibehållande av den statliga priskontrollen m m äl,note
IT en inom andra kammaren väckt till dess tredje tillfälliga utskott hänvisad priskontrollennmotion nr 268 hade herr Hagberg i Luleå m fl föreslagit att rikedagen måtte MMn1 skrivelse till Kungl Majt begära att den statliga priskontrollen skulle bestånoch framför allt inriktas på att bryta monopolprissättning för vilket ändamålngällande prislagstiftning måste anpassas till de förändrade förhållandena priskontrollapparatenn effektiviseras och en demokratisering av framför allt priskontrollnämndensn sammansättning äga rum,note
Utskottet hemställde att motionen IT 268 icke måtte föranleda någon andrankammarens åtgärd,note
Utskottets hemställan föredrogs och anförde därvid,note
30 Nr 31 Onsdagen den 21 maj 1941,note
Ang sänkning av rösträttsåldern (Forts)nendast fråga om en välbehövlig betänketid i en så stor och viktig sak somnrösträttsåldern,note
Ångntullen ånelektrodernav järn förnelektrisknsvetsning,note
Nr 20,note
76 Onsdagen den 18 mars,note
Punkten 4,note
I motionen nr 114 i första kammaren av herr Nylander hade hemställtsnatt riksdagen måtte besluta sådan komplettering av gällande tulltaxa att tulltaxerubrikn nr 536 uppdelades i två underavdelningar den ena omfattandenelektroder av järn för elektrisk svetsning med en tull av 20 kronor per 100nkilogram och den andra omfattande löd och svetsmedel med en tull av 40nkronor för 100 kilogram,note
Utskottet hade i den nu föredragna punkten på anförda skäl hemställt attnmotionen I114 av herr Nylander om sänkning av tullen å elektroder avnJärn för elektrisk svetsning icke måtte föranleda någon riksdagens åtgärd,note
Efter det överläggningen förklarats härmed slutad bifölls vad utskottet införevarande punkt hemställt,note
Punkten 5,note
I de likalydande motionerna nr 115 i första kammaren av herrar Nylandernoch Öhman samt nr 166 i andra kammaren av herr Leffler m fl hade hemställtsn att riksdagen måtte besluta sådan ändring i gällande tulltaxa att arbetenn av mjuk kautschuk s k gummiklackar och gummisulor utbrötes urnrubrik 698 i 1930 års tulltaxa motsvarande rubrik 635 i 1911 års taxa för attninföras under nuvarande rubrik 710 vilken omfattade behöriga delar av tidigaren rubrik 643 och beläggas med en tull av 1 krona 20 öre per kilogram,note
Utskottet hade i den nu ifrågavarande punkten på åberopade grunder hemställtn att de likalydande motionerna I115 av herrar Nylander och Öhmannsamt IT 166 av herr Leffler m fl om höjning av tullen å gummiklackar ochngummisulor icke måtte föranleda någon riksdagens åtgärd,note
Angntullen ångummiklackar,note
 ochngummisulor,note
Nr 12,note
28 Tisdagen den 8 mars,note
Tisdagen den 8 mars,note
Kammaren sammanträdde kl 330 e m,note
Herr statsrådet Pettersson avlämnade Kungl Majts propositioner,note
r 113 med förslag till lag om ändring i vissa delar av lagen den 29 junin1912 (nr 184) om understödsföreningar och,note
r 114 med förslag till förordning om erkända sjukkassor m m,note
Justerades protokollen för den 2 och den 4 innevarande månad,note
Anmäldes och godkändes konstitutionsutskottets förslag till riksdagens skrivelsen nr 38 till Konungen i anledning av väckta motioner om åtgärder för snabbaren offentliggörande av valresultaten vid landstingsval och kommunalfullmäktigevaln,note
Anmäldes och godkändes bevillningsutskottets förslag till riksdagens skrivelsern till Konungen,note
r 59 i anledning av väckt motion om tullfrihet för med bly överdraget bandJärnn av vissa dimensioner ,note
r 60 i anledning av Kungl Majts proposition angående tullfri införsel avnen telefonkabel,note
r 61 i anledning av väckt motion om nedsättning av tullen å lödpasta ochnlödpulver samt,note
r 62 i anledning av väckt motion med förslag till viss bestämmelse om tullnå kärl och behållare av järnplåt med invändig beklädnad av aluminium,note
Anmäldes och godkändes riksdagens kanslis förslag till delar av riksdagsbeslutetn,note
r 2 slutmeningen,note
r 1 ingressen,note
r 3 angående utseende av ledamöter och suppleanter i utrikesnämnden,note
r 5 angående val av riksdagens militieombudsman och hans efterträdare,note
r 4 angående val av riksdagens justitieombudsman och hans efterträdare,note
r 6 angående lag om ändrad lydelse av 10 kap 35 och 71  vattenlagen,note
r 7 angående ändrad lydelse av 13 och 25  i lagen för Sveriges riksbank,note
r 8 angående lag med vissa till strafflagen för krigsmakten och lagen omnkrigsdomstolar och rättegången därstädes anslutna bestämmelser angående flygvapnetnnnr 9 angående förordning om ändrad lydelse av  2 och 3 i förordningennden 5 juni 1909 angående konungariket Sveriges stadshypotekskassa,note
Angnövergångsbestämmelsernni anledning avnvissa tjänstersnuppflyttningni lönegradn(Forts),note
Nr 10,note
24  Onsdagen den 11 februari,note
Torsdagen den 6 april 1967,note
Nr 18 33,note
Svar på interpellation ang användningen av inkomst av lyxtelegramblanketter,note
3  Andra kammarens protokoll 1967 Nr 18,note
(Forts),note
Onsdagen den 15 juni f m 89 Nr 60nz GemensammanTrettonde omröstningen omröstningar,note
(enligt bankoutskottets memorial nr 75 punkt 1),note
Den som i likhet med första kammaren vill bifalla vad utskottetn hemställt eller att riksdagen må i nedannämnda delar godkännan följande lydelse av den vid avlöningsreglementet för befattningshavaren vid riksdagens verk fogade tjänsteförteckningen,note
RiksbankennHuvudkontoretn50 tjänstemän (1 aktnarie 1 kontrollant å utrikesavdelningenn 1 arkivarie 2 registratorer 4 revisorer 8 kagsörer 1 föreståndaren för sedelräkningsavdelningen 1 föreståndare för mynträkningsavdelningenn 2 korrespondenter och 29 bokhållare)   A 14nAvdelningskontoret i Göteborgn8 tjänstemän (1 revisor 1 registrator 1 korrespondent 3 kassörern och 2 bokhållare)    ooo ooo A 14nAvdelningskontoret i Malmön7 tjänstemän (1 revisor 1 registrator 1 korrespondent 2 kas,note
sörer och 2 bokhållare)   ooo ooo ss osv A 14nRiksgäldskontoretn2 IEVisOrer  soo ro rr rr rr rr rr rr rr or bra A 14nröstarnJa,note
Den det ej vill röstarnNej,note
Vinner Nej har riksdagen i likhet med andra kammaren bifallitn utskottets hemställan med följande ändringar i den till avlöningsreglementetn hörande tjänsteförteckningen nämligen,note
under rubriken Riksbanken Huvudkontoret,note
att stycket,note
50 tjänstemän (1 aktuarie    29 bokhållare)    A 14nutbytts mot följande två stycken,note
25 tjänstemän (1 aktuarie 1 kontrollant å utrikesavdelningenn 1 arkivarie 2 registratorer 3 revisorer 4 kassörern1 föreståndare för sedelräkningsavdelningen 1 korrespondentnoeh 11 bokhållare)   ooo ooo  A 14,note
25 tjänstemän (1 revisor 4 kassörer 1 föreståndare förnmynträkningsavdelningen 1 korrespondent och 18 bokhållare) A 132,note
Nr 108,note
Torsdagen den,note
14 oktober 1971,note
Denna anhållan bordlades,note
 19 Interpellation nr 137 ang dataregistreringen av medborgare,note
Ordet lämnades på begäran till,note
26,note
88 Nr 15,note
Onsdagen den 4 maj 1960 fm,note
Meddelande av föreskrift i samband med villkorlig dom om skyldighet att gottgöra,note
skada,note
Lördagen den 14 maj 1949,note
Nr 17 23,note
Ang Sveriges anslutning till Unesco,note
Meddelande av ministern för utrikes ärendena,note
Onsdagen den 9 februari 1949,note
Nr 5 45,note
Under detta anförande övertog herrnförste vice talmannen ledningen avnkammarens förhandlingar,note
Onsdagen den 27 april 1949,note
Nr 14 25,note
Ang mandatfördelningen mellan valkretsarna vid riksdagsmannaval,note
128 Nr 25,note
Måndagen den 29 maj 1961 em,note
Den ekonomiska politiken m m,note
efter given varsel följande voteringspropositionn upplästes och godkändes,note
Den som vill att kammaren bifallernbevillningsutskottets hemställan i punktenn B 3) i utskottets betänkande nr 60nröstar,note
Den det ej vill röstar,note
Ja,note
Nej,note
Vinner Nej har kammaren bifallitnden vid betänkandet fogade reservationenn II) av herr Spetz m fl,note
Sedan kammarens ledamöter härefternintagit sina platser och voteringspropositionenn blivit ännu en gång upplästnverkställdes omröstning genom uppresningn Herr talmannen tillkännagav attnhan funne flertalet av kammarens ledamötern hava röstat för japropositionennHerr Gustafson i Göteborg begärdenemellertid rösträkning vadan voteringnmedelst omröstningsapparat verkställdesn Därvid avgåvos 142 ja och 72 nejnvarjämte 4 av kammarens ledamöternförklarade sig avstå från att rösta,note
Kammaren hade alltså bifallit utskottetsn hemställan,note
Punkten C)nUtskottets hemställan bifölls,note
Statsutskottets utlåtande nr 141nUtskottets hemställan bifölls,note
8 3,note
Föredrogos vart efter annat,note
bevillningsutskottets memorial nr 66nangående uppskov med behandlingen avnvissa till bevillningsutskottet hänvisadenärenden,note
första lagutskottets utlåtanden,note
r 45 i anledning av väckta motionernom lagstiftning i syfte att möjliggöranutnyttjande av byggnad på annans marknsåsom säkerhet för kredit,note
r 46 i anledning av Kungl Majtsnproposition med förslag till lag angåenden fortsatt giltighet av lagen den 29 novembern 1946 (nr 722) med särskilda bestämmelsern om uppfinningar av betydelsen för försvaret och,note
r 47 i anledning av Kungl Majtsnproposition med förslag till lag angåenden ändrad lydelse av 2 8 170) lagennden 26 maj 1909 (nr 38 s 3) om KunglnMajts regeringsrätt,note
andra lagutskottets memorial nr 52nangående uppskov med behandlingen avnvissa ärenden samt,note
r 138 angående uppskov med behandlingenn av vissa ärenden och,note
statsutskottets memorial,note
Kammaren biföll vad utskotten innämnda memorial och utlåtanden hemställtn,note
 4,note
r 142 angående tilläggsstat II tillnriksstaten för budgetåret 196061,note
Föredrogs och lades till handlingarnanandra lagutskottets memorial nr 53 föranlettn av kamrarnas skiljaktiga beslutnvid behandlingen av andra lagutskottetsnutlåtande i anledning av väckt motionnom viss komplettering av barnmorskereglementetn,note
85,note
Föredrogs jordbruksutskottets memorialn nr 35 angående uppskov med behandlingenn av visst utskottet tilldelatnärende,note
Utskottets hemställan bifölls,note
 6,note
Anmäldes och godkändes följandenförslag till riksdagens skrivelser tillnKonungen nämligen,note
r 342 i anledning av Kungl Majtsnproposition nr 70 med förslag till lagnom församlingsstyrelse m m ävensomni ämnet väckta motioner,note
från konstitutionsutskottet,note
Fredagen den 9 juni 1939 e m Nr 39 89,note
Ang ratifikation av protokollet den 30 september 1938 rörande ändringar inNationernas förbunds akt (Forts),note
48 Nr 21,note
Ändring i lagen om allmän försäkring,note
Onsdagen den 7 maj 1969,note
26 april 1989,note
Prot 198889104 11 Föredrogs,note
Anslag till skolväsen,note
det mm,note
utbildningsutskottets betänkanden,note
198889UbU11 Anslag till centrala och regionala myndigheter mm pånskolområdet (prop 198889100 delvis),note
198889UbU12 Anslag till forskning och centralt utvecklingsarbete inomnskolväsendet mm (prop 198889100 delvis),note
198889UbU14 Anslag till utlandsskolor mm (prop 198889100 delvis)nsamt,note
198889UbU16 Anslag till fristående skolor på gymnasial nivå mm (propn198889100 delvis),note
Tredje vice talmannen meddelade att utbildningsutskottets betänkandenn11 12 14 och 16 skulle debatteras i ett sammanhang,note
Anslag till skolväsendet mm,note
88,note
Nr 73,note
Torsdagen denn4 februari 1982,note
Allmänpolitiskndebatt,note
I detta anförande instämde Ingegerd Elm Lahja Exner GudrunnSundström WiviAnne Cederqvist och Frida Berglund (alla s),note
157,note
Ny regeringsformnoch ny riksdagsordningn m m,note
Nr 110 ningarna i samband därmed innebär propositionen i realiteten attnTisdagen den konungen avskäres även från rent formell befattning med så gott som allan5 juni 1973 statshandlingar av någon betydelse Man kan lätt få en känsla av attnregeringen liksom utskottsmajoriteten sökt förbereda avvecklingen avnden institution vars bevarande man påstår vara en förutsättning förngrundlagsreformen,note
         n   n   n  n  n   n  n n n n n n n n n n n n n n n n n ,note
      n       n   ,note
Onsdagen den 5 maj 1943 Nr 15 13,note
herr Bondesonn Johansson Lennartn Björckn Bäckströmn Andersson Albert,note
Dessa personer hade alltså utsetts till suppleanter i utskottet,note
Föredrogos och hänvisades till andra särskilda utskottet Kungl Majts propositionern,note
r 224 angående den statliga vägorganisationen samt vissa vägväsendet beröranden anslagsfrågor,note
r 223 med förslag till lag om allmänna vägar m m och,note
r 226 angående överenskommelse med Vänersborgs stad om reglering avnvissa brofrågor m m och,note
Föredrogos och hänvisades till statsutskottet Kungl Majts propositioner,note
r 227 angående försäljning av statens järnvägar tillhöriga markområden inSödertälje och Luleå,note
Föredrogos och hänvisades till statsutskottet nedannämnda motioner,note
r 243 av herr Gärde i anledning av Kungl Majts proposition angåendenvissa anslag till hovrätterna häradsrätterna och vattendomstolarna,note
r 245 av herr Carlström i anledning av Kungl Majts proposition angåenden anslag till tullverket för budgetåret 194344,note
r 244 av herr Wagnsson i anledning av Kungl Majts propositon angåenden anslag till tullverket för budgetåret 194344,note
r 246 av herr Larsson Sven i anledning av Kungl Majts proposition angåenden elektrifiering av järnvägslinjen ÖstersundStorlien samt,note
r 247 av herr Karlsson Gustaf m fl i anledning av Kungl Majts propositionn angående elektrifiering av järnvägslinjen ÖstersundStorlien ,note
Föredrogos och hänvisades till bevillningsutskottet nedannämnda motionernnr 248 av herr Nordenson m flnnr 249 av herr Björkman m flnnr 250 av herr Åqvist samtnnr 251 av herr Nisser m flnalla i anledning av Kungl Majts proposition med förslag till förordning omnkrigskonjunkturskatt för år 1943 m m,note
Föredrogs och hänvisades till behandling av lagutskott herr Herlitz motionnnr 252 i anledning av Kungl Majts proposition med förslag till lag om statsmonopoln å tillverkning och import av tobaksvaror m m,note
r 85 i anledning av Kungl Majts proposition angående anslag för budgetåretn 194344 till statens tvångsarbetsanstalt å Svartsjö och statens alkoholistanstaltn därstädes,note
Föredrogos ånyo statsutskottets utlåtanden,note
r 86 i anledning av Kungl Majts proposition angående bidrag till vårdhemn för lättskötta sinnessjuka,note
Nr 112,note
Torsdagen denn27 mars 1980,note
Studiestöd m m,note
Överläggningen var härmed avslutad,note
Mom 1 24 25 och 3032,note
Propositioner gavs på bifall till dels utskottets hemställan dels reservationn1 av Sven Aspling m fl och förklarades den förra propositionen vara mednövervägande ja besvarad Sedan Ralf Lindström begärt votering upplästesnoch godkändes följande voteringsproposition,note
Den som vill att kammaren bifaller socialförsäkringsutskottets hemställan inbetänkande 12 mom 1 24 25 och 3032 röstar ja,note
Vinner nej har kammaren bifallit reservation 1 av Sven Aspling m fl,note
den det ej vill röstar nej,note
Vid omröstning genom uppresning förklarades flertalet av kammarensnledamöter ha röstat för japropositionen Då Ralf Lindström begärdenrösträkning verkställdes votering med omröstningsapparat Denna omröstningn gav följande resultat,note
Ja  161nNej  156,note
170,note
24 Nr 7,note
Onsdagen den 27 februari 1952,note
Meddelande av utrikesministern,note
Fredagen den 7 maj 1965,note
Nr 22 5,note
Uppskov med behandlingen av Kungl Majts proposition med förslag till lag omnantalet statsdepartement och statsråd utan departement,note
Nr 133,note
Tisdagen denn17 maj 1977,note
Föräldraförsäkringenn m m,note
197677133,note
Tisdagen den 17 majnKI 1300,note
 1 Föredrogs och hänvisadesnPropositionn197677149 till socialutskottet,note
 2 Föredrogs och hänvisades,note
1976771644 till skatteutskottetn1976771645 och 1646 till finansutskottet,note
Motioner,note
skatteutskottets betänkanden 19767745 och 48nutrikesutskottets betänkande 19767720nsocialutskottets betänkanden 19767728 och 33nkulturutskottets betänkanden 19767744 46 och 47njordbruksutskottets betänkande 19767733narbetsmarknadsutskottets betänkande 19767728,note
 3 Föredrogs men bordlades åter,note
 4 Föräldraförsäkringen m m,note
Föredrogs socialförsäkringsutskottets betänkande 19767727 med anledningn av dels propositionen 197677100 i vad avser visst anslag förnbudgetåret 197778 till allmän försäkring m m dels propositionenn197677117 om utbyggnad av föräldraförsäkringen m m jämte motionern,note
I budgetpropositionen 197677100 bilaga 8 (socialdepartementet) undern litt C punkten C 3 Bidrag till sjukförsäkringen för föräldraförsäkringenn (s 55 och 56) hade regeringen föreslagit riksdagen att till Bidragntill sjukförsäkringen för föräldraförsäkringen för budgetåret 197778 anvisan ett förslagsanslag av 270 000 000 kr,note
I propositionen 197677117 (socialdepartementet) hade regeringen föreslagitn riksdagen att anta de i propositionen intagna förslagen till,note
2 lag om ändring i lagen (1976280) om rätt till föräldraledighet,note
1 lag om ändring i lagen (1962381) om allmän försäkring,note
Beträffande det huvudsakliga innehållet i propositionen 197677117nanfördes följandenI propositionen föreslås att garantinivån inom föräldraförsäkringen,note
Prot 19888989n4 april 1989,note
Om Öresundsförbin,note
delserna,note
34,note
20 Nr 20 Onsdagen den 16 mars 1938,note
Ang lantförsvarets avlöningsanslag (Forts),note
Efter det överläggningen förklarats härmed slutad gjorde herr talmannennjämlikt därunder förekomna yrkanden propositioner först på bifall till vadnutskottet i den nu förevarande punkten hemställt samt vidare på antagandenav det förslag som innefattades i den av herr Olof Olsson m fl vid punktennavgivna reservationen och förklarade herr talmannen sedan han upprepatnpropositionen på bifall till utskottets hemställan sig anse denna propositionnvara med övervägande ja besvarad,note
Herr Nilsson Johan i Malmö begärde votering i anledning varav uppsattesn samt efter given varsel upplästes och godkändes en så lydande omröstningspropositionn,note
Den som bifaller vad statsutskottet hemställt i sitt utlåtande nr 4 punktenn14 röstar q,note
Den det ej vill röstar,note
NejnVinner Nej antages det förslag som innefattas i den av herr Olof Olssonnm fl vid punkten avgivna reservationen,note
Sedan kammarens ledamöter intagit sina platser samt voteringspropositionenn ånyo upplästs verkställdes omröstningen på det sätt att efter särskildanuppmaningar av herr talmannen först de ledamöter som ville rösta för japropositionenn och därefter de ledamöter som ville rösta för nejpropositionennreste sig från sina platser och befanns därvid att flertalet röstade för japropositionenn,note
Punkterna 15218nVad utskottet hemställt bifölls,note
Punkten 19,note
Kungl Majt hade föreslagit riksdagen att,note
dels bemyndiga Kungl Majt att fastställa stater för budgetåret 193839nför officerare och underofficerare å reservstat vid armén samt för fältläkar,note
Anslag tillnarméns reservstatern,note
66 Nr B7,note
Onsdagen den 30 juli 1958 fm,note
Ny tulltaxa m m,note
Söndagen den 24 maj e m 33 Nr 35,note
Herr Trygger framhöll i sitt storslagna anförande i går vårt lands lysande Ang försvarsfinansiellan läge och det var ju tillfredsställande att höra Men när jag hörde Snnhonom framhålla att vi hade råd att offra stora summor på sociala välfärds (Forts) ninrättningar gjorde det på mig ett beklämmande intryck Detta var särskilt nfallet när han talade om anslagen exempelvis till sjukvård och till skolornanEtt par talare hava redan uppehållit sig härvid men jag kan icke underlåtanatt också göra ett par anmärkningar Enligt min mening tjäna de belopp somnvi utgiva för nämnda ändamål även försvarets intressen För vårt försvarnsynes det mig vara av vikt att det svenska samhället är en helgjuten kropp ochnatt alla samhällsmedlemmar verkligen känna att vårt samhälle är värt attnälska och försvara Svårt var det också för mig att höra herr Trygger tala omnvad vi offra för skolan Även dessa utgifter synas mig vara av stort värdenför vårt försvar ty så egendomligt det kanske kan låta behövs det också upplysningn för att väcka fosterlandskänslan Det behövs upplysning för att sendet vackra och sköna i vårt land och det behövs upplysning för att kunna uppskattan och förstå betydelsen av de stora uppoffringar som vårt svenska samhällen gör för medborgarnas bästa Jag skulle vilja taga ett exempel I minnungdom hände det mig att jag genomgick ett par kurser vid en folkhögskola inen avlägsen landsända och jag får säga att denna skolas betydelse för väckanden av fosterlandskänslan och samhällskänslan icke kan överskattas Jagnhar från den tiden mina allra ljusaste minnen kanske mest därför att vi lärJungarn fingo ögonen öppnade för vårt fosterland Jag hoppas av hjärtat attnbeväringstiden också skall bliva ägnad att verka på samma sätt och jag trornatt befälet därvidlag har en uppgift av stor betydelse Det må nämligen ihågkommasn att det är viljan att försvara sig som är det viktiga och det primäran Jag tror att det är klokt att man i försvarsdebatten tager avstånd frånnde lamentationer som herr Trygger gav uttryck åt på denna punkt Och förrestenn om vårt land har en så god finansiell ställning är det också för vår försvarsberedskapn av allra största vikt Det är ju nämligen så att det för ennkrigföring framför allt behövs pengar Herr Trygger har vid upprepade tillfällenn även vid denna riksdag klagat över de höga skatterna Jag vill uttryckanden förhoppningen att när riksdagen fattat sitt beslut om försvarsfrågans ordnanden det skall bli möjligt för bevillningsutskottet att framlägga förslag tillnsänkning av skatterna,note
Första kammarens protokoll 1925 Nr 35 3,note
86 Nr 48 Torsdagen den 18 juni e m,note
Ang statlig inkomst och förmögenhetsskatt m m (Forts),note
Härmed var överläggningen slutad Herr förste vice talmannen gav propositionern på 10) bifall till utskottets hemställan i förevarande punkt 20) bifallntill det förslag som innefattades i punkten 1) av den utav herr Bärg m fl vidnbetänkandet fogade reservationen 30) bifall till det av herr Karlsson i Grängesbergn under överläggningen framställda yrkandet samt 40) bifall till KunglnMajts förslag i förevarande del med den ändring däri som föreslagits i motionenn II 751 och förklarade herr förste vice talmannen sig anse svaren havanutfallit med övervägande ja för den förstnämnda propositionen Herr Olssonni Gävle begärde emellertid votering varför herr förste vice talmannen för bestämmanden av kontrapropositionen ånyo upptog de återstående propositionernan av vilka den under 20) angivna nu antogs till kontraproposition I överensstämmelsen härmed blev efter given varsel följande voteringsproposition upplästn och godkänd,note
Den som vill att kammaren bifaller bevillningsutskottets hemställan i punktenn 10) av utskottets förevarande betänkande nr 46 röstar,note
Ja,note
54 Nr 2,note
Fredagen den 19 januari 1951 fm,note
Vid remiss av statsverkspropositionen m m,note
Omsättnings och utskänkningsskatt å rusdrycker m m,note
Onsdagen den 24 februari 1954 NE tt 41,note
22 Nr 13 Onsdagen den 27 mars 1946,note
Svar på interpellation (Forts)nförhållanden icke låter ägarna tillgodogöra sig dessa värden De kunna icke utnyttjan dem Enligt vad statsrådet i sitt svar angivit försöka de att på det enaneller andra sättet taga ut litet mera men de ha fått bakslag Det skulle varanmycket tacknämligt och på samma gång rättfärdigt om denna fråga kundenfå en sådan lösning att skogarna återfördes till de gamla ägarna eller omnde tidigare tillhört kronan eller allmänningar till dessa Enligt vad man kannfinna från Dannemora finns det där troligtvis en del gamla bondskogar somnockså följt med,note
Överläggningen förklarades härmed avslutad,note
8 5,note
Föredrogs och hänvisades till jordbruksutskottet den på kammarens bord ligganden motionen nr 442 av herr Staxäng m fl,note
 6,note
Föredrogs den av herr Kristensson vid kammarens nästföregående sammanträden gjorda men då bordlagda anhållan att få framställa interpellation tillnherr statsrådet och chefen för försvarsdepartementet angående vissa olägenhetern i samband med skjutövningar på Havängs skjutfält,note
Kammaren biföll denna anhållan,note
 7,note
Föredrogs den av herr Skoglund i Doverstorp vid kammarens nästföregåenden sammanträde gjorda men då bordlagda anhållan att få framställa interpellationn till herr statsrådet Ericsson angående tillgången inom vårt land pånarbetskraft samt på materiel för byggnadsproduktionen jämte i samband därmedn stående frågor rörande de statliga regleringarna av byggnadsverksamhetenn,note
 8,note
Denna anhållan bifölls,note
Förslag tillnfamiljebidragsförnnordning,note
Föredrogs andra lagutskottets utlåtande nr 18 i anledning av dels KunglnMajts proposition med förslag till familjebidragsförordning dels ock i ämnetnväckta motioner,note
Genom en den 15 februari 1946 dagtecknad proposition nr 73 vilken hänvisatsn till lagutskott och behandlats av andra lagutskottet hade Kungl Majtnunder åberopande av propositionen bilagt utdrag av statsrådsprotokollet övernförsvarsärenden föreslagit riksdagen att antaga ett vid propositionen fogatnförslag till förordning om familjebidrag åt värnpliktiga m m (familjebidragsförordning)n,note
I samband med propositionen hade utskottet till behandling förehaft femn1 anledning av densamma väckta motioner nämligen,note
inom första kammaren,note
r 256 av herr Gränebo m fl samtnnr 257 av herr Albertsson m fl ävensom,note
Båda partierna vill avveckla kostnadskontrollen vid beviljande av bostads  Prot 198889100nlån Vad skulle detta innebära Vad skulle avvecklingen av ungdomsbostads  20 april 1989nstödet innebära Moderaterna vill dra in närmare en miljard  en miljardnkronor fru talman  på bostadssektorn Vad skulle detta innebära för denboende Folkpartiet ligger litet lägre men man vill även här nafsanmoderaterna i byxbenen för att visa vad man kan Man talar i varje fall omnbetydligt lägre belopp,note
Jag hade väl trott och många med mig att detta förslag skulle välkomnasnDet blev ingalunda så Moderaterna har en målmedveten strävan att bygganfast oss i elberoendet Folkpartiet vill inte vara sämre och angriper oss för ennregleringspolitik Jag beklagar att folkpartiet här inte kan fullfölja sinantidigare intentioner Hur tänker Erling Bager klara situationen när det är 20ntill 25 grader kallt en vinterdag Familjefadern eller hustrun kommer hemnoch slår på spisen och de element som folkpartiet så välvilligt har talat omnVarifrån skall energin till dessa spisar och element hämtas Tänk över 39,note
10 Nr 13 Lördagen den 21 mars 1942 f m,note
Svar på interpellationer (Forts),note
Angnlapparnasnjordbruks ochnbostadsfrågan(Forts),note
Nr 138,note
492 Onsdagen den 6 mars f m,note
Lördagen den 15 maj 1954 em,note
Nr 20 133,note
Främjande av bostadsförsörjningen,note
Fredagen den 6 maj 1955,note
Nr 17 17,note
Ang reservationsvis framställda anmärkningar mot vissa statsråd,note
2 Första kammarens protokoll 1955 Nr 17,note
Onsdagen den 30 maj e m Nr 38 ti,note
Förslag till sjöarbetstidslag (Forts)nbetad av arbetsbyrån för att ligga till grund för förhandlingarna Om mannJämför statsrådets proposition med denna blå bok finner man att i ett fallnhar statsrådet inte gått så långt som det internationella förslaget TI ett annatnfall har statsrådet gått längre än detta nämligen när det gäller kökspersonalenn och i en tredje grupp av fall återigen har statsrådet proklamerat principern som stå alldeles i strid mot det internationella förslagets,note
Prot 19899032,note
24 november 1989,note
Svar på interpellationern och fråga,note
10,note
Lördagen den 30 april 19  Nr 29,note
Utskottet hade i det nu föredragna utlåtandet yttrat bland annat KapitalökUtskottetn får tillstyrka Kungl Majts förevarande förslag Be en för dänenträffande den motionsvis gjorda framställningen om ökat anslag föftsfris studibändamåletn får utskottet framhålla att även om utskottet alltjämt be lånnhjärtar det med anslaget avsedda syftet att bereda ökade studiemöjlig (Forts)nheter åt begåvade fattiga studerande utskottet dock icke ansett sig kunnantillstyrka att för närvarande beviljas medel för ändamålet i större utsträckningn än i statsverkspropositionen förutsattsnUtskottet hemställer att riksdagen med bifall till Kungl Majts förevaranden förslag och med avslag å den av herr Björk i ämnet väcktanmotionen i vad den skiljer sig från Kungl Majts förslag må såsomnkapitalökning för fonden för räntefria studielån på extra stat för årn1922 anvisa ett reservationsanslag av 200000 kronor att utgå av lånemedeln,note
